Company_ID,Sector,Revenue_Crore,Credit_Rating,Latent_Distress_Score,Default_Flag,Default_Probability
CMP_003026,Chemical,25.28,B,0.596,0,0.0661
CMP_003027,NBFC,58.3,A,0.1549,0,0.0004
CMP_003028,Real_Estate_Residential,48.41,BBB,0.2373,0,0.001
CMP_003029,NBFC,33.55,B,0.6354,0,0.102
CMP_003030,Textiles_Cotton,21.32,BBB,0.2756,0,0.0015
CMP_003031,Cement,52.81,BB,0.6096,0,0.0769
CMP_003032,Real_Estate_Commercial,39.52,A,0.1217,0,0.0002
CMP_003033,Manufacturing_General,94.7,AA,0.1041,0,0.0002
CMP_003034,Textiles_Cotton,92.95,B,0.6673,0,0.1429
CMP_003035,Textiles_Cotton,131.71,AA,0.0572,0,0.0001
CMP_003036,Cement,19.94,A,0.2143,0,0.0007
CMP_003037,Agri_Food,75.25,B,0.6221,0,0.0883
CMP_003038,Manufacturing_General,30.51,BBB,0.1505,0,0.0003
CMP_003039,IT_Services,20.57,NR,0.5292,0,0.0308
CMP_003040,Manufacturing_General,38.75,NR,0.316,0,0.0025
CMP_003041,Agri_Food,128.38,A,0.1276,0,0.0003
CMP_003042,Manufacturing_General,40.53,AA,0.1275,0,0.0003
CMP_003043,Cement,191.02,BB,0.4557,0,0.013
CMP_003044,Real_Estate_Commercial,84.7,BBB,0.3551,0,0.0039
CMP_003045,Real_Estate_Residential,39.83,AA,0.1484,0,0.0003
CMP_003046,Cement,138.11,BB,0.4349,0,0.0101
CMP_003047,Steel_Secondary,77.97,AA,0.1317,0,0.0003
CMP_003048,Cement,25.89,B,0.5971,0,0.0669
CMP_003049,Textiles_Cotton,241.54,A,0.2917,0,0.0018
CMP_003050,Textiles_Cotton,67.19,A,0.1454,0,0.0003
CMP_003051,IT_Services,55.43,A,0.2313,0,0.0009
CMP_003052,Textiles_Cotton,27.54,NR,0.5513,0,0.0397
CMP_003053,Steel_Secondary,140.28,BB,0.5021,0,0.0224
CMP_003054,Real_Estate_Residential,82.58,B,0.6031,0,0.0715
CMP_003055,Agri_Food,90.32,BBB,0.2909,0,0.0018
CMP_003056,NBFC,36.38,BBB,0.1708,0,0.0004
CMP_003057,Manufacturing_General,106.41,A,0.1912,0,0.0005
CMP_003058,Manufacturing_General,113.23,BBB,0.321,0,0.0026
CMP_003059,Chemical,31.98,BBB,0.308,0,0.0022
CMP_003060,Steel_Secondary,17.57,BB,0.2719,0,0.0014
CMP_003061,Manufacturing_General,86.93,A,0.1167,0,0.0002
CMP_003062,NBFC,15.51,NR,0.3602,0,0.0042
CMP_003063,NBFC,61.66,A,0.1946,0,0.0006
CMP_003064,NBFC,38.18,NR,0.4847,0,0.0183
CMP_003065,Textiles_Cotton,144.74,AAA,0.0449,0,0.0001
CMP_003066,Manufacturing_General,39.87,BBB,0.3381,0,0.0032
CMP_003067,Agri_Food,132.4,BBB,0.2384,0,0.001
CMP_003068,Textiles_Cotton,36.18,BBB,0.3366,0,0.0031
CMP_003069,Real_Estate_Residential,121.51,BBB,0.3285,0,0.0028
CMP_003070,Real_Estate_Residential,283.8,BBB,0.3227,0,0.0027
CMP_003071,NBFC,23.23,BBB,0.2891,0,0.0018
CMP_003072,Steel_Secondary,68.97,BB,0.6082,0,0.0757
CMP_003073,Textiles_Cotton,492.27,BB,0.5145,0,0.0259
CMP_003074,NBFC,57.59,B,0.5822,0,0.0566
CMP_003075,FMCG_Distribution,57.36,A,0.1924,0,0.0006
CMP_003076,Chemical,102.6,BBB,0.3451,0,0.0035
CMP_003077,Manufacturing_General,56.42,BBB,0.2647,0,0.0013
CMP_003078,Manufacturing_General,13.93,BBB,0.3654,0,0.0044
CMP_003079,Chemical,135.07,BBB,0.3229,0,0.0027
CMP_003080,Real_Estate_Commercial,11.0,BBB,0.1595,0,0.0004
CMP_003081,FMCG_Distribution,39.12,A,0.195,0,0.0006
CMP_003082,Textiles_Cotton,143.44,A,0.1597,0,0.0004
CMP_003083,NBFC,41.05,AA,0.1215,0,0.0002
CMP_003084,Real_Estate_Residential,31.34,BB,0.5461,0,0.0374
CMP_003085,Real_Estate_Residential,110.32,BB,0.4937,0,0.0203
CMP_003086,Cement,27.64,NR,0.6498,0,0.119
CMP_003087,Manufacturing_General,20.54,BB,0.4675,0,0.0149
CMP_003088,NBFC,68.01,AA,0.125,0,0.0002
CMP_003089,Textiles_Cotton,47.17,C,0.8683,1,0.6501
CMP_003090,IT_Services,20.19,B,0.6432,1,0.1109
CMP_003091,Chemical,90.88,BBB,0.3467,0,0.0035
CMP_003092,Cement,79.17,BBB,0.2643,0,0.0013
CMP_003093,Hospitals_Healthcare,40.94,NR,0.3993,0,0.0066
CMP_003094,Textiles_Cotton,43.25,BBB,0.2213,0,0.0008
CMP_003095,Real_Estate_Residential,79.54,C,0.8345,1,0.5533
CMP_003096,Agri_Food,141.5,AA,0.113,0,0.0002
CMP_003097,Manufacturing_General,43.54,A,0.239,0,0.001
CMP_003098,Manufacturing_General,92.18,BBB,0.3475,0,0.0036
CMP_003099,Cement,85.81,BBB,0.2829,0,0.0017
CMP_003100,Manufacturing_General,110.33,B,0.5675,0,0.0479
CMP_003101,Real_Estate_Commercial,56.34,NR,0.5019,0,0.0224
CMP_003102,Chemical,26.32,BBB,0.3666,0,0.0045
CMP_003103,Cement,37.71,AA,0.1302,0,0.0003
CMP_003104,Textiles_Cotton,71.83,B,0.7259,0,0.2518
CMP_003105,Cement,233.87,BBB,0.2873,0,0.0017
CMP_003106,Real_Estate_Commercial,37.07,A,0.1567,0,0.0004
CMP_003107,Manufacturing_General,103.94,BBB,0.2558,0,0.0012
CMP_003108,NBFC,42.0,BB,0.4761,1,0.0165
CMP_003109,NBFC,59.64,BB,0.4745,0,0.0162
CMP_003110,NBFC,183.52,BBB,0.3124,0,0.0023
CMP_003111,Textiles_Cotton,100.63,BBB,0.2922,0,0.0018
CMP_003112,Real_Estate_Residential,20.23,NR,0.434,0,0.01
CMP_003113,Manufacturing_General,34.54,BB,0.4256,0,0.0091
CMP_003114,Textiles_Cotton,149.15,BBB,0.3565,0,0.004
CMP_003115,FMCG_Distribution,61.16,A,0.1838,0,0.0005
CMP_003116,Real_Estate_Commercial,21.78,BB,0.4678,0,0.015
CMP_003117,Manufacturing_General,28.36,A,0.1426,0,0.0003
CMP_003118,Textiles_Cotton,95.85,A,0.1134,0,0.0002
CMP_003119,Textiles_Cotton,120.97,BBB,0.3785,0,0.0052
CMP_003120,Textiles_Cotton,55.38,A,0.2077,0,0.0007
CMP_003121,Textiles_Cotton,395.54,BB,0.3663,0,0.0045
CMP_003122,Manufacturing_General,105.56,A,0.2182,0,0.0008
CMP_003123,IT_Services,44.93,BB,0.5446,0,0.0368
CMP_003124,Real_Estate_Commercial,28.43,A,0.1862,0,0.0005
CMP_003125,NBFC,25.03,AAA,0.0979,0,0.0002
CMP_003126,Real_Estate_Residential,71.4,A,0.1908,0,0.0005
CMP_003127,Manufacturing_General,36.93,NR,0.28,0,0.0016
CMP_003128,Chemical,208.3,B,0.6756,0,0.1553
CMP_003129,Hospitals_Healthcare,176.45,A,0.1922,0,0.0006
CMP_003130,Hospitals_Healthcare,90.6,BB,0.4378,0,0.0105
CMP_003131,Hospitals_Healthcare,21.26,BBB,0.3344,0,0.0031
CMP_003132,Chemical,31.89,NR,0.2499,0,0.0011
CMP_003133,Pharma,149.09,BBB,0.3594,0,0.0041
CMP_003134,Textiles_Cotton,34.8,BB,0.4185,0,0.0083
CMP_003135,NBFC,133.98,AA,0.0606,0,0.0001
CMP_003136,Real_Estate_Commercial,79.81,BBB,0.2932,1,0.0019
CMP_003137,Real_Estate_Commercial,56.9,NR,0.502,0,0.0224
CMP_003138,Pharma,31.12,BBB,0.3098,0,0.0023
CMP_003139,Manufacturing_General,50.63,A,0.1429,0,0.0003
CMP_003140,Steel_Primary,63.54,A,0.1547,0,0.0004
CMP_003141,Chemical,124.71,BB,0.4007,0,0.0067
CMP_003142,NBFC,26.88,BB,0.4643,0,0.0144
CMP_003143,Pharma,44.25,BBB,0.3645,0,0.0044
CMP_003144,Textiles_Cotton,56.59,NR,0.4495,0,0.0121
CMP_003145,Steel_Primary,92.77,AAA,0.0758,0,0.0001
CMP_003146,FMCG_Distribution,26.4,BBB,0.3873,0,0.0058
CMP_003147,Real_Estate_Residential,19.04,D,0.9224,0,0.7805
CMP_003148,Infrastructure_Roads,93.61,BBB,0.2888,0,0.0018
CMP_003149,IT_Services,16.21,A,0.2886,0,0.0018
CMP_003150,NBFC,152.62,BBB,0.3867,0,0.0057
CMP_003151,Textiles_Cotton,48.2,B,0.5329,0,0.0321
CMP_003152,Real_Estate_Residential,15.83,AA,0.1155,0,0.0002
CMP_003153,Cement,37.18,NR,0.4501,0,0.0121
CMP_003154,IT_Services,73.94,B,0.7079,0,0.2132
CMP_003155,NBFC,35.65,A,0.1428,0,0.0003
CMP_003156,Chemical,55.48,BB,0.4212,0,0.0086
CMP_003157,Manufacturing_General,98.7,BBB,0.2594,0,0.0012
CMP_003158,Hospitals_Healthcare,46.44,BBB,0.2657,0,0.0013
CMP_003159,Steel_Secondary,25.8,BB,0.5371,0,0.0337
CMP_003160,IT_Services,42.98,NR,0.3083,0,0.0022
CMP_003161,Manufacturing_General,169.33,A,0.1489,0,0.0003
CMP_003162,Steel_Secondary,210.2,BBB,0.1927,0,0.0006
CMP_003163,IT_Services,10.85,BBB,0.3604,0,0.0042
CMP_003164,Manufacturing_General,130.69,BBB,0.3763,0,0.005
CMP_003165,IT_Services,66.69,BBB,0.2804,0,0.0016
CMP_003166,Chemical,114.34,AA,0.0881,0,0.0002
CMP_003167,Manufacturing_General,35.15,BB,0.5117,0,0.0251
CMP_003168,Infrastructure_Roads,13.27,BBB,0.3885,0,0.0058
CMP_003169,Cement,87.15,A,0.2004,0,0.0006
CMP_003170,Real_Estate_Residential,25.72,B,0.6012,0,0.07
CMP_003171,Textiles_Cotton,17.98,B,0.5367,0,0.0336
CMP_003172,Manufacturing_General,19.02,BBB,0.2331,0,0.0009
CMP_003173,Manufacturing_General,88.3,BBB,0.3044,0,0.0021
CMP_003174,Manufacturing_General,61.04,BB,0.4341,0,0.01
CMP_003175,Textiles_Cotton,102.1,A,0.1897,0,0.0005
CMP_003176,Real_Estate_Residential,93.25,A,0.1524,0,0.0003
CMP_003177,FMCG_Distribution,38.99,BB,0.4059,0,0.0072
CMP_003178,Hospitals_Healthcare,51.61,AA,0.0529,0,0.0001
CMP_003179,Real_Estate_Residential,36.26,AA,0.1625,0,0.0004
CMP_003180,Manufacturing_General,46.14,AAA,0.0767,0,0.0001
CMP_003181,Steel_Secondary,25.18,A,0.2665,0,0.0014
CMP_003182,Steel_Secondary,74.62,AA,0.1216,0,0.0002
CMP_003183,Textiles_Cotton,129.04,NR,0.3984,0,0.0066
CMP_003184,IT_Services,28.41,A,0.2462,0,0.0011
CMP_003185,Pharma,152.17,A,0.1783,0,0.0005
CMP_003186,Steel_Primary,59.79,A,0.191,0,0.0005
CMP_003187,Steel_Primary,66.21,NR,0.4449,0,0.0114
CMP_003188,Hospitals_Healthcare,14.02,BBB,0.1232,0,0.0002
CMP_003189,Infrastructure_Roads,12.86,BBB,0.3963,0,0.0064
CMP_003190,Steel_Secondary,61.27,B,0.6844,0,0.1697
CMP_003191,Chemical,102.7,BBB,0.3198,0,0.0026
CMP_003192,Chemical,31.91,BBB,0.2963,0,0.0019
CMP_003193,Steel_Secondary,207.7,A,0.1882,0,0.0005
CMP_003194,Steel_Primary,98.29,BBB,0.2642,0,0.0013
CMP_003195,IT_Services,26.4,BBB,0.337,0,0.0032
CMP_003196,Chemical,55.96,BB,0.3885,0,0.0058
CMP_003197,FMCG_Distribution,396.05,A,0.1893,0,0.0005
CMP_003198,Manufacturing_General,20.21,BBB,0.3337,0,0.003
CMP_003199,Cement,83.31,AA,0.0921,0,0.0002
CMP_003200,Pharma,42.17,A,0.1985,0,0.0006
CMP_003201,IT_Services,96.11,BBB,0.2405,0,0.001
CMP_003202,Textiles_Cotton,150.48,NR,0.3341,0,0.003
CMP_003203,FMCG_Distribution,40.09,BBB,0.3142,0,0.0024
CMP_003204,Real_Estate_Residential,133.64,BB,0.5275,0,0.0302
CMP_003205,Hospitals_Healthcare,322.78,A,0.0863,0,0.0002
CMP_003206,FMCG_Distribution,57.57,A,0.2061,0,0.0007
CMP_003207,Real_Estate_Commercial,102.3,AA,0.0783,0,0.0001
CMP_003208,Cement,34.04,BBB,0.2884,0,0.0018
CMP_003209,NBFC,55.45,A,0.113,0,0.0002
CMP_003210,Manufacturing_General,47.4,A,0.1374,0,0.0003
CMP_003211,Real_Estate_Residential,103.29,BB,0.5476,0,0.0381
CMP_003212,Manufacturing_General,143.13,AAA,0.051,0,0.0001
CMP_003213,Real_Estate_Residential,50.01,BBB,0.277,0,0.0015
CMP_003214,Textiles_Cotton,186.21,BBB,0.293,0,0.0019
CMP_003215,Manufacturing_General,185.68,BBB,0.3294,0,0.0029
CMP_003216,Manufacturing_General,107.5,BBB,0.3264,0,0.0028
CMP_003217,Manufacturing_General,36.13,BBB,0.2955,0,0.0019
CMP_003218,Real_Estate_Residential,33.47,BBB,0.3656,0,0.0044
CMP_003219,Real_Estate_Commercial,28.51,BB,0.5479,0,0.0382
CMP_003220,IT_Services,116.67,B,0.6789,0,0.1607
CMP_003221,Manufacturing_General,20.71,A,0.1827,0,0.0005
CMP_003222,Manufacturing_General,93.83,AA,0.1263,0,0.0003
CMP_003223,Manufacturing_General,22.99,C,0.8389,0,0.5662
CMP_003224,Manufacturing_General,105.51,BBB,0.3636,0,0.0043
CMP_003225,FMCG_Distribution,55.36,BBB,0.354,0,0.0039
CMP_003226,Textiles_Cotton,158.68,BBB,0.2389,0,0.001
CMP_003227,Steel_Primary,136.07,A,0.1257,0,0.0003
CMP_003228,Manufacturing_General,172.1,BBB,0.2579,0,0.0012
CMP_003229,Textiles_Cotton,175.68,BBB,0.3586,0,0.0041
CMP_003230,IT_Services,61.25,A,0.1012,0,0.0002
CMP_003231,NBFC,21.61,BBB,0.3237,0,0.0027
CMP_003232,Textiles_Cotton,23.52,B,0.6754,0,0.1551
CMP_003233,Manufacturing_General,10.28,BBB,0.3698,0,0.0047
CMP_003234,Cement,22.94,AA,0.1072,0,0.0002
CMP_003235,Textiles_Cotton,57.69,BBB,0.2194,0,0.0008
CMP_003236,Textiles_Cotton,34.89,BB,0.4128,0,0.0078
CMP_003237,Chemical,47.27,B,0.5673,0,0.0477
CMP_003238,NBFC,80.98,BB,0.4423,0,0.0111
CMP_003239,Pharma,42.81,A,0.1709,0,0.0004
CMP_003240,Cement,22.25,BB,0.3984,0,0.0066
CMP_003241,Cement,52.32,BB,0.5829,0,0.0571
CMP_003242,Pharma,26.61,AAA,0.0102,0,0.0001
CMP_003243,Real_Estate_Residential,43.96,BBB,0.3808,0,0.0053
CMP_003244,Real_Estate_Residential,159.85,BBB,0.3711,0,0.0047
CMP_003245,Manufacturing_General,43.97,BB,0.5429,0,0.0361
CMP_003246,IT_Services,225.15,A,0.1453,0,0.0003
CMP_003247,Cement,171.62,BBB,0.3205,0,0.0026
CMP_003248,FMCG_Distribution,34.35,C,0.7434,0,0.2932
CMP_003249,NBFC,22.45,B,0.7138,1,0.2253
CMP_003250,Pharma,52.35,D,0.9378,1,0.8105
CMP_003251,Manufacturing_General,137.37,NR,0.4009,0,0.0068
CMP_003252,NBFC,36.89,AAA,0.0133,0,0.0001
CMP_003253,Manufacturing_General,112.9,BB,0.3066,0,0.0022
CMP_003254,Steel_Secondary,143.56,BBB,0.2377,0,0.001
CMP_003255,Manufacturing_General,29.39,B,0.7279,0,0.2563
CMP_003256,Real_Estate_Residential,31.79,A,0.1599,0,0.0004
CMP_003257,Textiles_Cotton,96.56,NR,0.4297,0,0.0095
CMP_003258,Cement,61.65,BB,0.5259,0,0.0296
CMP_003259,FMCG_Distribution,31.54,B,0.7764,0,0.3815
CMP_003260,Textiles_Cotton,41.19,AA,0.153,0,0.0003
CMP_003261,IT_Services,51.6,A,0.1314,0,0.0003
CMP_003262,Cement,15.61,BB,0.344,0,0.0034
CMP_003263,Manufacturing_General,100.74,AAA,0.1208,0,0.0002
CMP_003264,Infrastructure_Roads,37.23,B,0.8088,1,0.4765
CMP_003265,Manufacturing_General,10.0,AAA,0.0557,0,0.0001
CMP_003266,IT_Services,53.57,BB,0.3911,0,0.006
CMP_003267,Pharma,30.17,BBB,0.3578,0,0.004
CMP_003268,NBFC,210.83,BB,0.4724,0,0.0158
CMP_003269,Real_Estate_Residential,34.18,BB,0.4721,0,0.0158
CMP_003270,Textiles_Cotton,22.69,BBB,0.3537,0,0.0038
CMP_003271,Manufacturing_General,81.97,AA,0.1134,0,0.0002
CMP_003272,Real_Estate_Commercial,32.19,AA,0.0526,0,0.0001
CMP_003273,Pharma,29.27,BBB,0.2805,0,0.0016
CMP_003274,Hospitals_Healthcare,82.07,BBB,0.3397,0,0.0033
CMP_003275,Hospitals_Healthcare,23.75,BB,0.5157,0,0.0263
CMP_003276,Hospitals_Healthcare,17.02,BBB,0.3157,0,0.0024
CMP_003277,IT_Services,217.2,BBB,0.356,0,0.004
CMP_003278,Steel_Secondary,86.8,BBB,0.2783,0,0.0016
CMP_003279,Infrastructure_Roads,44.2,AAA,0.0554,0,0.0001
CMP_003280,IT_Services,54.45,BBB,0.0975,0,0.0002
CMP_003281,Textiles_Cotton,81.83,NR,0.396,0,0.0064
CMP_003282,FMCG_Distribution,118.95,B,0.7035,1,0.2045
CMP_003283,FMCG_Distribution,29.82,BBB,0.2766,0,0.0015
CMP_003284,IT_Services,73.18,BBB,0.272,0,0.0014
CMP_003285,Manufacturing_General,36.4,B,0.5771,0,0.0534
CMP_003286,Steel_Primary,46.94,BBB,0.3602,0,0.0042
CMP_003287,Hospitals_Healthcare,62.09,AAA,0.0665,0,0.0001
CMP_003288,FMCG_Distribution,54.31,AA,0.133,0,0.0003
CMP_003289,Textiles_Cotton,98.34,BBB,0.1964,0,0.0006
CMP_003290,Manufacturing_General,80.61,NR,0.4307,0,0.0097
CMP_003291,FMCG_Distribution,16.34,BB,0.4604,0,0.0137
CMP_003292,Steel_Primary,18.43,AA,0.0888,0,0.0002
CMP_003293,Pharma,40.62,A,0.1492,0,0.0003
CMP_003294,Agri_Food,235.78,BB,0.4558,0,0.013
CMP_003295,Manufacturing_General,27.63,B,0.7095,0,0.2165
CMP_003296,NBFC,46.22,BB,0.3461,0,0.0035
CMP_003297,Manufacturing_General,35.55,BB,0.6044,1,0.0726
CMP_003298,Steel_Primary,35.05,AAA,0.0645,0,0.0001
CMP_003299,Hospitals_Healthcare,62.97,B,0.647,0,0.1155
CMP_003300,Cement,167.44,BB,0.5435,0,0.0363
CMP_003301,Agri_Food,78.63,A,0.1074,0,0.0002
CMP_003302,Pharma,28.71,BB,0.4335,0,0.01
CMP_003303,Steel_Secondary,494.02,A,0.1739,0,0.0004
CMP_003304,Textiles_Cotton,58.14,AA,0.1546,0,0.0004
CMP_003305,Steel_Primary,34.41,A,0.1777,0,0.0005
CMP_003306,Steel_Primary,168.96,A,0.2025,0,0.0006
CMP_003307,Manufacturing_General,37.52,BBB,0.2646,0,0.0013
CMP_003308,Steel_Primary,206.51,BBB,0.3292,0,0.0029
CMP_003309,IT_Services,27.21,BBB,0.4006,0,0.0067
CMP_003310,Real_Estate_Commercial,171.4,BBB,0.3597,0,0.0041
CMP_003311,Real_Estate_Residential,64.13,A,0.1759,0,0.0005
CMP_003312,Real_Estate_Residential,153.37,AAA,0.0703,0,0.0001
CMP_003313,Manufacturing_General,249.99,BBB,0.3347,0,0.0031
CMP_003314,Textiles_Cotton,22.06,BBB,0.3304,0,0.0029
CMP_003315,Real_Estate_Residential,151.5,BBB,0.3667,0,0.0045
CMP_003316,IT_Services,17.69,B,0.7273,0,0.255
CMP_003317,Manufacturing_General,23.62,BB,0.4711,0,0.0156
CMP_003318,Hospitals_Healthcare,28.71,B,0.6949,0,0.1883
CMP_003319,Infrastructure_Roads,81.69,BBB,0.277,0,0.0015
CMP_003320,Pharma,56.06,A,0.1338,0,0.0003
CMP_003321,Manufacturing_General,47.76,BB,0.4611,0,0.0138
CMP_003322,Infrastructure_Roads,61.37,A,0.1762,0,0.0005
CMP_003323,NBFC,87.62,BBB,0.2003,0,0.0006
CMP_003324,Infrastructure_Roads,93.19,AA,0.1344,0,0.0003
CMP_003325,Real_Estate_Commercial,131.02,B,0.4563,0,0.0131
CMP_003326,Hospitals_Healthcare,234.17,A,0.3157,0,0.0024
CMP_003327,IT_Services,53.67,C,0.9101,1,0.7542
CMP_003328,Manufacturing_General,35.99,B,0.6317,0,0.098
CMP_003329,Real_Estate_Residential,89.2,BBB,0.3006,0,0.002
CMP_003330,NBFC,21.86,BB,0.5012,0,0.0222
CMP_003331,Real_Estate_Commercial,31.72,BB,0.4388,0,0.0106
CMP_003332,Manufacturing_General,121.45,B,0.6635,0,0.1373
CMP_003333,Textiles_Cotton,49.44,BBB,0.2914,0,0.0018
CMP_003334,FMCG_Distribution,20.77,BB,0.4734,0,0.016
CMP_003335,Real_Estate_Commercial,16.58,BBB,0.3109,0,0.0023
CMP_003336,FMCG_Distribution,56.77,NR,0.2924,0,0.0018
CMP_003337,Real_Estate_Commercial,136.12,BBB,0.3024,0,0.0021
CMP_003338,NBFC,134.67,BBB,0.3098,0,0.0023
CMP_003339,Real_Estate_Residential,59.66,BB,0.489,0,0.0192
CMP_003340,FMCG_Distribution,272.36,B,0.6349,0,0.1014
CMP_003341,Pharma,50.21,BBB,0.3683,0,0.0046
CMP_003342,NBFC,48.87,A,0.1623,0,0.0004
CMP_003343,Manufacturing_General,10.0,BBB,0.3136,0,0.0024
CMP_003344,IT_Services,38.17,NR,0.6057,0,0.0737
CMP_003345,Real_Estate_Residential,107.94,BB,0.4744,0,0.0162
CMP_003346,Textiles_Cotton,190.79,B,0.665,0,0.1395
CMP_003347,Textiles_Cotton,28.1,AA,0.0961,0,0.0002
CMP_003348,Steel_Secondary,79.03,BBB,0.3742,0,0.0049
CMP_003349,Textiles_Cotton,126.15,BB,0.462,0,0.014
CMP_003350,Textiles_Cotton,55.09,B,0.7398,1,0.2846
CMP_003351,Cement,10.0,AA,0.0959,0,0.0002
CMP_003352,FMCG_Distribution,66.54,B,0.5898,0,0.0617
CMP_003353,IT_Services,100.4,BBB,0.3408,0,0.0033
CMP_003354,Textiles_Cotton,25.59,A,0.1648,0,0.0004
CMP_003355,Manufacturing_General,44.55,BBB,0.3372,0,0.0032
CMP_003356,Real_Estate_Residential,21.66,A,0.0435,0,0.0001
CMP_003357,Steel_Primary,10.0,BBB,0.3003,0,0.002
CMP_003358,Hospitals_Healthcare,124.16,AA,0.0816,0,0.0001
CMP_003359,Real_Estate_Residential,54.43,A,0.1268,0,0.0003
CMP_003360,Infrastructure_Roads,196.0,B,0.6113,0,0.0784
CMP_003361,Textiles_Cotton,108.4,A,0.1513,0,0.0003
CMP_003362,Real_Estate_Residential,41.13,A,0.1776,0,0.0005
CMP_003363,Textiles_Cotton,51.08,BBB,0.218,0,0.0008
CMP_003364,Chemical,85.88,BBB,0.319,0,0.0025
CMP_003365,NBFC,118.33,BB,0.5756,0,0.0525
CMP_003366,Steel_Secondary,70.68,BBB,0.3169,0,0.0025
CMP_003367,Textiles_Cotton,132.22,BB,0.5366,0,0.0336
CMP_003368,Textiles_Cotton,43.06,BB,0.5566,1,0.0423
CMP_003369,Real_Estate_Residential,24.59,A,0.2418,0,0.001
CMP_003370,Textiles_Cotton,51.84,A,0.2735,0,0.0015
CMP_003371,NBFC,64.34,BBB,0.27,0,0.0014
CMP_003372,Textiles_Cotton,20.88,BBB,0.2569,0,0.0012
CMP_003373,Real_Estate_Residential,18.74,BB,0.5348,0,0.0329
CMP_003374,Hospitals_Healthcare,78.09,BBB,0.3425,0,0.0034
CMP_003375,Infrastructure_Roads,39.45,BBB,0.3465,0,0.0035
CMP_003376,Infrastructure_Roads,47.81,A,0.2745,0,0.0015
CMP_003377,Textiles_Cotton,40.95,A,0.1806,0,0.0005
CMP_003378,Manufacturing_General,184.28,BBB,0.3256,0,0.0028
CMP_003379,Real_Estate_Residential,149.82,BBB,0.2412,0,0.001
CMP_003380,Steel_Primary,20.29,BBB,0.4281,0,0.0094
CMP_003381,Cement,35.65,A,0.1632,0,0.0004
CMP_003382,Manufacturing_General,107.77,BB,0.4584,0,0.0134
CMP_003383,Textiles_Cotton,88.37,B,0.6257,0,0.0918
CMP_003384,Manufacturing_General,52.82,A,0.1478,0,0.0003
CMP_003385,FMCG_Distribution,21.98,BBB,0.2562,0,0.0012
CMP_003386,Textiles_Cotton,31.63,NR,0.3872,0,0.0057
CMP_003387,Pharma,36.11,BBB,0.2181,0,0.0008
CMP_003388,Manufacturing_General,68.14,BBB,0.2529,0,0.0012
CMP_003389,Real_Estate_Residential,213.36,AA,0.178,0,0.0005
CMP_003390,Steel_Secondary,31.52,BBB,0.3441,0,0.0034
CMP_003391,FMCG_Distribution,24.03,AA,0.137,0,0.0003
CMP_003392,FMCG_Distribution,50.06,NR,0.5913,0,0.0627
CMP_003393,Steel_Secondary,124.64,BB,0.6084,0,0.0759
CMP_003394,FMCG_Distribution,17.16,BB,0.356,0,0.004
CMP_003395,Agri_Food,174.67,BB,0.3939,0,0.0062
CMP_003396,Hospitals_Healthcare,47.58,BBB,0.2518,0,0.0011
CMP_003397,Hospitals_Healthcare,30.34,BBB,0.2718,0,0.0014
CMP_003398,Textiles_Cotton,15.18,B,0.629,0,0.0951
CMP_003399,Pharma,96.08,NR,0.3964,0,0.0064
CMP_003400,Manufacturing_General,47.61,BBB,0.3132,0,0.0024
CMP_003401,Manufacturing_General,62.59,NR,0.4542,0,0.0128
CMP_003402,Agri_Food,26.56,BBB,0.2566,0,0.0012
CMP_003403,Steel_Secondary,42.3,BBB,0.1695,0,0.0004
CMP_003404,Real_Estate_Commercial,36.99,BBB,0.2404,0,0.001
CMP_003405,Hospitals_Healthcare,50.38,A,0.1525,0,0.0003
CMP_003406,FMCG_Distribution,31.96,AAA,0.0426,0,0.0001
CMP_003407,Agri_Food,16.0,A,0.1235,0,0.0002
CMP_003408,Textiles_Cotton,484.35,BBB,0.2706,0,0.0014
CMP_003409,Manufacturing_General,18.34,BBB,0.2321,0,0.0009
CMP_003410,Cement,63.13,BBB,0.2925,0,0.0019
CMP_003411,Manufacturing_General,13.23,NR,0.3212,0,0.0026
CMP_003412,Manufacturing_General,11.05,BBB,0.2491,0,0.0011
CMP_003413,Steel_Primary,59.04,BBB,0.2215,0,0.0008
CMP_003414,Infrastructure_Roads,62.77,A,0.1723,0,0.0004
CMP_003415,Pharma,149.78,AA,0.0653,0,0.0001
CMP_003416,Steel_Secondary,75.16,BB,0.5435,0,0.0363
CMP_003417,Real_Estate_Residential,48.43,BBB,0.3244,0,0.0027
CMP_003418,Textiles_Cotton,25.54,BB,0.4751,0,0.0163
CMP_003419,Manufacturing_General,181.13,A,0.1401,0,0.0003
CMP_003420,Infrastructure_Roads,114.79,BBB,0.3228,0,0.0027
CMP_003421,NBFC,20.14,A,0.2145,0,0.0007
CMP_003422,Infrastructure_Roads,56.28,A,0.1871,0,0.0005
CMP_003423,Manufacturing_General,61.27,AAA,0.0981,0,0.0002
CMP_003424,Hospitals_Healthcare,41.41,A,0.203,0,0.0006
CMP_003425,NBFC,101.24,BBB,0.3548,0,0.0039
CMP_003426,Pharma,106.21,A,0.1867,0,0.0005
CMP_003427,NBFC,46.88,NR,0.5311,0,0.0315
CMP_003428,FMCG_Distribution,43.61,BBB,0.2522,0,0.0011
CMP_003429,NBFC,181.12,A,0.1571,0,0.0004
CMP_003430,NBFC,115.15,A,0.1975,0,0.0006
