Company_ID,Sector,Industry_Growth_Rate,Sector_Volatility_Beta,Regulatory_Pressure,Commodity_Exposure_Index,Supply_Chain_Risk_Score,Sector_News_Sentiment,Regulatory_Action_Flag,Default_Flag
CMP_002701,Agri_Food,0.0351,1.16,Low,0.88,83.5,-0.32,0,0
CMP_002702,Manufacturing_General,0.057,1.13,Medium,0.47,43.4,-0.27,0,0
CMP_002703,Manufacturing_General,0.037,1.04,Medium,0.54,38.2,-0.52,0,0
CMP_002704,Infrastructure_Roads,0.0931,0.65,Low,0.29,33.9,0.34,0,0
CMP_002705,Hospitals_Healthcare,0.1574,0.84,Low,0.16,29.7,0.51,0,0
CMP_002706,Manufacturing_General,0.0463,0.7,Medium,0.49,39.9,-0.05,0,0
CMP_002707,Textiles_Cotton,0.0157,0.99,Medium,0.97,86.3,-0.84,0,0
CMP_002708,Manufacturing_General,0.0574,1.23,Medium,0.7,29.7,-0.07,0,0
CMP_002709,Steel_Secondary,0.0105,2.03,Medium,0.86,72.5,-0.38,1,0
CMP_002710,Infrastructure_Roads,0.1104,0.8,Low,0.35,24.3,0.4,0,0
CMP_002711,IT_Services,0.0654,1.03,Low,0.0,34.5,-0.19,0,0
CMP_002712,Steel_Secondary,0.0539,1.85,Medium,0.94,64.8,-0.04,0,0
CMP_002713,Steel_Primary,0.0526,0.82,Low,0.68,46.0,-0.55,1,0
CMP_002714,Manufacturing_General,0.0518,0.89,Medium,0.44,31.8,0.06,0,0
CMP_002715,Steel_Secondary,0.0155,1.65,Medium,0.87,49.5,-0.47,0,0
CMP_002716,NBFC,0.1568,1.1,High,0.2,16.9,-0.93,0,0
CMP_002717,Agri_Food,-0.0152,1.27,Low,0.92,87.8,-0.11,0,1
CMP_002718,Hospitals_Healthcare,0.1244,0.61,Low,0.36,49.4,0.37,0,0
CMP_002719,Manufacturing_General,0.0482,1.28,Medium,0.67,48.1,0.5,0,0
CMP_002720,FMCG_Distribution,0.0287,0.66,Low,0.53,52.8,-0.01,0,0
CMP_002721,Infrastructure_Roads,0.0581,0.82,Low,0.47,20.3,0.25,0,0
CMP_002722,Infrastructure_Roads,0.099,0.51,Low,0.36,23.0,0.36,1,0
CMP_002723,IT_Services,0.0548,1.08,Low,0.0,33.8,-0.5,0,0
CMP_002724,Cement,0.0689,1.64,Low,0.66,52.4,0.49,0,0
CMP_002725,Steel_Secondary,0.0799,1.26,Medium,1.0,40.9,-0.87,0,0
CMP_002726,Manufacturing_General,0.0212,1.04,Medium,0.57,38.0,0.4,0,0
CMP_002727,Textiles_Cotton,0.0372,1.06,Medium,0.77,66.2,-0.6,1,0
CMP_002728,Textiles_Cotton,-0.045,1.28,Medium,0.74,86.9,-0.39,0,0
CMP_002729,IT_Services,0.0486,0.74,Low,0.07,47.7,-1.0,0,0
CMP_002730,Real_Estate_Commercial,0.1078,0.84,Medium,0.34,59.8,-0.01,0,0
CMP_002731,IT_Services,0.0795,1.06,Low,0.0,25.1,-0.37,0,0
CMP_002732,Manufacturing_General,0.0355,0.85,Medium,0.58,31.3,-0.42,0,0
CMP_002733,Chemical,-0.0283,1.33,Medium,0.69,88.8,-0.34,0,0
CMP_002734,Chemical,0.0065,1.52,Medium,0.7,56.4,-0.72,0,0
CMP_002735,Infrastructure_Roads,0.0505,0.69,Low,0.52,42.4,0.04,0,0
CMP_002736,Agri_Food,0.0033,0.98,Low,0.9,89.7,-0.5,0,0
CMP_002737,Pharma,0.0898,0.72,Medium,0.54,38.5,-0.07,0,0
CMP_002738,Agri_Food,0.0235,1.5,Low,0.94,84.0,-0.62,0,0
CMP_002739,Manufacturing_General,0.0586,1.35,Medium,0.64,32.3,-0.13,0,0
CMP_002740,Steel_Primary,0.0606,1.23,Low,0.59,63.6,-0.13,0,0
CMP_002741,Textiles_Cotton,0.0231,1.29,Medium,0.95,83.7,-0.93,1,0
CMP_002742,Textiles_Cotton,0.0308,1.06,Medium,0.94,75.5,-0.62,0,0
CMP_002743,Manufacturing_General,0.0497,1.23,Medium,0.51,39.5,0.24,0,0
CMP_002744,NBFC,0.0898,1.18,High,0.08,21.1,-0.36,0,0
CMP_002745,Infrastructure_Roads,0.0895,0.94,Low,0.4,30.2,0.48,0,0
CMP_002746,Pharma,0.0608,0.55,Medium,0.26,59.0,-0.45,0,0
CMP_002747,Manufacturing_General,0.0611,1.03,Medium,0.66,39.5,-0.42,0,0
CMP_002748,Hospitals_Healthcare,0.1124,0.76,Low,0.28,28.3,0.38,0,0
CMP_002749,NBFC,0.0885,2.05,High,0.15,31.6,-0.7,0,0
CMP_002750,Steel_Primary,0.018,1.75,Low,0.91,49.0,-0.28,0,0
CMP_002751,Real_Estate_Residential,0.0299,2.04,High,0.5,71.1,-0.4,0,0
CMP_002752,Textiles_Cotton,0.0044,1.36,Medium,0.84,82.1,-0.58,1,0
CMP_002753,Steel_Secondary,0.033,1.7,Medium,0.92,68.6,-0.25,0,0
CMP_002754,Chemical,0.0469,0.82,Medium,0.84,50.5,-0.49,0,0
CMP_002755,Steel_Secondary,0.0473,1.66,Medium,0.88,78.5,-0.65,0,0
CMP_002756,IT_Services,0.0519,1.07,Low,0.0,25.6,0.2,0,0
CMP_002757,FMCG_Distribution,0.0395,0.98,Low,0.45,69.0,-0.19,0,0
CMP_002758,Real_Estate_Residential,-0.0056,0.3,High,0.54,85.5,-0.96,1,0
CMP_002759,Manufacturing_General,0.0731,1.2,Medium,0.36,41.7,-0.19,0,0
CMP_002760,Manufacturing_General,0.0373,0.7,Medium,0.31,20.5,-0.31,0,0
CMP_002761,Manufacturing_General,0.0377,1.53,Medium,0.56,34.2,0.24,0,0
CMP_002762,NBFC,0.0761,1.79,High,0.2,27.7,-0.64,1,0
CMP_002763,IT_Services,0.0204,0.91,Low,0.06,24.3,-0.11,0,0
CMP_002764,Manufacturing_General,0.0221,1.05,Medium,0.55,56.2,-0.34,0,0
CMP_002765,Chemical,0.0407,1.02,Medium,0.7,79.4,-0.49,0,0
CMP_002766,Pharma,0.0634,0.83,Medium,0.52,51.3,0.09,0,0
CMP_002767,Textiles_Cotton,-0.0029,0.97,Medium,0.71,81.6,-0.44,0,0
CMP_002768,IT_Services,-0.0033,0.96,Low,0.21,18.1,-0.77,0,0
CMP_002769,Real_Estate_Residential,0.0015,1.51,High,0.47,64.8,-0.47,0,0
CMP_002770,Manufacturing_General,0.052,1.04,Medium,0.43,64.3,-0.03,0,0
CMP_002771,Textiles_Cotton,0.0218,1.41,Medium,0.74,69.5,-0.89,0,0
CMP_002772,Hospitals_Healthcare,0.0874,0.88,Low,0.22,25.1,0.41,0,0
CMP_002773,IT_Services,0.0561,1.25,Low,0.0,27.3,-1.0,0,0
CMP_002774,Pharma,0.0661,1.05,Medium,0.33,41.7,-0.46,1,0
CMP_002775,Cement,0.0757,1.04,Low,0.63,38.8,0.37,0,0
CMP_002776,Manufacturing_General,0.0601,1.28,Medium,0.47,25.8,-0.28,0,0
CMP_002777,Manufacturing_General,0.062,0.9,Medium,0.45,53.7,-0.32,0,0
CMP_002778,IT_Services,0.032,1.16,Low,0.12,57.3,-0.51,0,1
CMP_002779,Textiles_Cotton,0.0021,1.32,Medium,0.98,79.1,-0.53,1,0
CMP_002780,Manufacturing_General,0.0279,1.64,Medium,0.45,52.4,-0.25,0,0
CMP_002781,Hospitals_Healthcare,0.1444,0.49,Low,0.43,35.7,0.63,0,0
CMP_002782,Agri_Food,0.03,1.18,Low,0.72,80.3,-0.45,0,0
CMP_002783,Infrastructure_Roads,0.1112,0.82,Low,0.41,2.8,0.17,0,0
CMP_002784,FMCG_Distribution,0.0621,1.02,Low,0.67,50.7,-0.2,0,0
CMP_002785,Textiles_Cotton,0.0349,1.04,Medium,0.87,76.6,-0.41,0,0
CMP_002786,Agri_Food,0.0484,1.36,Low,0.93,77.9,-0.48,0,0
CMP_002787,Textiles_Cotton,0.0168,1.47,Medium,0.8,100.0,-0.34,0,1
CMP_002788,Chemical,0.0008,1.88,Medium,0.81,74.8,-0.39,1,0
CMP_002789,Agri_Food,0.0529,1.2,Low,0.95,64.5,-0.44,0,0
CMP_002790,Real_Estate_Residential,-0.0083,2.26,High,0.51,58.3,-0.47,0,0
CMP_002791,Agri_Food,0.0568,1.09,Low,0.97,82.9,0.13,0,0
CMP_002792,Pharma,0.0485,0.73,Medium,0.53,64.1,-0.04,0,0
CMP_002793,Textiles_Cotton,-0.0008,1.35,Medium,0.75,74.0,-0.66,0,0
CMP_002794,Cement,0.0575,1.2,Low,0.67,42.7,0.09,0,0
CMP_002795,NBFC,0.1417,1.45,High,0.1,4.1,-0.64,0,0
CMP_002796,Manufacturing_General,0.035,1.0,Medium,0.5,57.9,0.06,1,0
CMP_002797,NBFC,0.0966,1.46,High,0.14,32.1,-0.42,0,0
CMP_002798,Agri_Food,0.0906,0.79,Low,0.91,72.3,-0.63,1,0
CMP_002799,Textiles_Cotton,-0.0115,1.24,Medium,0.8,61.9,-0.37,0,0
CMP_002800,Infrastructure_Roads,0.0943,0.3,Low,0.31,21.5,0.74,0,0
CMP_002801,FMCG_Distribution,0.0636,0.93,Low,0.5,36.7,0.04,0,0
CMP_002802,Chemical,0.0263,1.51,Medium,0.97,66.5,0.05,0,0
CMP_002803,Agri_Food,0.0273,1.13,Low,0.98,62.6,-0.52,0,0
CMP_002804,Pharma,0.0253,1.02,Medium,0.51,37.0,-0.19,0,0
CMP_002805,Agri_Food,0.0648,1.1,Low,0.84,75.6,-0.47,0,0
CMP_002806,Real_Estate_Commercial,0.0716,1.2,Medium,0.37,59.1,0.19,0,0
CMP_002807,Manufacturing_General,-0.001,1.09,Medium,0.63,43.5,-0.46,0,0
CMP_002808,IT_Services,-0.0021,1.06,Low,0.11,35.7,-0.1,0,0
CMP_002809,Real_Estate_Residential,0.0312,1.66,High,0.45,47.5,-0.17,1,0
CMP_002810,Textiles_Cotton,-0.0029,1.06,Medium,0.8,72.2,-0.6,0,0
CMP_002811,NBFC,0.077,1.21,High,0.05,27.9,-0.63,1,0
CMP_002812,Real_Estate_Residential,0.0428,1.63,High,0.48,64.8,-0.52,1,0
CMP_002813,Manufacturing_General,0.0654,1.35,Medium,0.53,38.4,-0.46,0,0
CMP_002814,Pharma,0.0507,0.98,Medium,0.38,49.7,-0.34,0,0
CMP_002815,Infrastructure_Roads,0.0886,0.69,Low,0.51,23.3,-0.1,0,0
CMP_002816,IT_Services,0.0408,1.55,Low,0.17,36.7,-0.53,0,0
CMP_002817,Manufacturing_General,0.0404,1.27,Medium,0.5,63.4,-0.41,0,0
CMP_002818,Manufacturing_General,0.0524,1.17,Medium,0.43,64.8,-0.2,0,1
CMP_002819,Steel_Primary,0.032,1.91,Low,0.77,49.3,-0.21,0,0
CMP_002820,Chemical,0.03,0.95,Medium,0.63,72.9,-0.44,0,0
CMP_002821,Textiles_Cotton,0.0152,1.23,Medium,0.8,75.0,-0.3,1,0
CMP_002822,NBFC,0.1035,1.26,High,0.07,27.5,-0.68,1,0
CMP_002823,Textiles_Cotton,-0.002,1.35,Medium,0.85,70.4,-0.54,0,0
CMP_002824,Steel_Secondary,0.0305,1.55,Medium,0.84,58.5,-0.61,0,0
CMP_002825,Hospitals_Healthcare,0.0356,0.77,Low,0.31,35.7,0.28,0,0
CMP_002826,Real_Estate_Commercial,0.1201,1.32,Medium,0.4,44.4,0.37,0,0
CMP_002827,Manufacturing_General,0.0742,1.23,Medium,0.49,44.4,-0.02,0,0
CMP_002828,Cement,0.032,1.08,Low,0.67,41.9,0.29,0,0
CMP_002829,Manufacturing_General,0.0787,1.2,Medium,0.49,16.4,-0.12,1,0
CMP_002830,IT_Services,0.0757,0.97,Low,0.13,57.3,-0.12,0,0
CMP_002831,Real_Estate_Residential,0.0361,1.1,High,0.72,55.9,-0.03,0,0
CMP_002832,Manufacturing_General,0.0781,1.34,Medium,0.4,30.3,0.24,0,0
CMP_002833,Steel_Secondary,-0.0005,1.43,Medium,0.91,100.0,-0.79,1,0
CMP_002834,Cement,0.1164,1.26,Low,0.61,52.6,0.23,0,0
CMP_002835,Chemical,0.0592,0.72,Medium,0.74,71.0,-0.37,0,0
CMP_002836,Agri_Food,0.0519,1.0,Low,0.87,57.8,-0.29,1,0
CMP_002837,Manufacturing_General,0.0627,1.19,Medium,0.42,25.3,-0.55,0,0
CMP_002838,Infrastructure_Roads,0.0701,0.57,Low,0.41,26.7,0.27,0,0
CMP_002839,Steel_Primary,0.0097,1.41,Low,0.87,42.3,-0.13,0,0
CMP_002840,Cement,0.0457,1.35,Low,0.58,49.7,0.37,0,0
CMP_002841,Real_Estate_Commercial,0.0897,1.5,Medium,0.27,39.6,0.2,0,0
CMP_002842,Chemical,0.0392,1.44,Medium,0.61,63.4,-0.33,0,0
CMP_002843,Chemical,0.0512,0.84,Medium,0.66,60.9,0.07,0,0
CMP_002844,Pharma,-0.0009,0.68,Medium,0.57,51.1,-0.27,1,1
CMP_002845,Steel_Primary,0.0381,1.06,Low,0.94,54.5,-0.12,0,0
CMP_002846,Infrastructure_Roads,0.0691,0.95,Low,0.53,46.5,0.34,0,0
CMP_002847,Textiles_Cotton,0.0099,1.59,Medium,0.89,77.9,-0.55,0,0
CMP_002848,Pharma,0.0738,0.94,Medium,0.46,37.7,0.36,0,0
CMP_002849,Steel_Primary,0.0736,1.23,Low,0.84,52.1,-0.25,0,0
CMP_002850,Real_Estate_Residential,0.0128,1.31,High,0.54,55.6,-0.29,1,0
CMP_002851,Textiles_Cotton,0.0074,1.06,Medium,0.86,79.2,-0.37,0,0
CMP_002852,Textiles_Cotton,-0.006,1.48,Medium,0.66,70.8,-0.72,0,0
CMP_002853,Chemical,0.0215,1.56,Medium,0.97,72.0,-0.97,0,0
CMP_002854,Manufacturing_General,0.0793,1.18,Medium,0.53,49.1,-0.54,0,0
CMP_002855,IT_Services,0.054,1.13,Low,0.18,40.9,-0.37,0,0
CMP_002856,Textiles_Cotton,-0.0338,0.98,Medium,0.77,77.4,-0.61,0,0
CMP_002857,Manufacturing_General,0.077,1.1,Medium,0.51,63.4,0.2,0,0
CMP_002858,Manufacturing_General,0.0573,1.51,Medium,0.48,43.9,0.1,1,0
CMP_002859,Manufacturing_General,0.0487,0.74,Medium,0.35,36.6,0.29,0,0
CMP_002860,FMCG_Distribution,0.0695,0.8,Low,0.62,45.5,-0.27,0,0
CMP_002861,Steel_Secondary,0.0236,1.68,Medium,0.96,75.4,-0.59,0,0
CMP_002862,Chemical,0.0347,0.98,Medium,0.86,69.7,-0.64,0,0
CMP_002863,NBFC,0.1091,2.11,High,0.16,30.3,-0.74,1,0
CMP_002864,Cement,0.1018,1.66,Low,0.68,42.6,0.25,0,0
CMP_002865,NBFC,0.0855,1.32,High,0.04,32.2,-0.42,0,0
CMP_002866,IT_Services,0.1056,0.78,Low,0.0,21.7,-0.04,1,0
CMP_002867,Real_Estate_Commercial,0.0589,1.05,Medium,0.44,43.0,-0.05,0,0
CMP_002868,Steel_Secondary,0.0166,1.53,Medium,1.0,64.6,-0.57,1,0
CMP_002869,Steel_Primary,0.0709,1.38,Low,0.83,52.3,0.12,0,0
CMP_002870,FMCG_Distribution,0.0542,1.34,Low,0.52,76.0,0.02,0,0
CMP_002871,Chemical,0.0704,1.01,Medium,0.79,54.5,-0.82,0,0
CMP_002872,FMCG_Distribution,-0.0063,0.88,Low,0.47,55.1,0.38,0,0
CMP_002873,Cement,0.0351,1.35,Low,0.78,47.7,0.16,0,0
CMP_002874,Infrastructure_Roads,0.0777,1.12,Low,0.27,39.4,0.18,0,1
CMP_002875,IT_Services,0.0871,1.03,Low,0.0,42.6,-0.29,0,0
CMP_002876,IT_Services,0.0533,1.24,Low,0.2,47.5,-0.48,0,0
CMP_002877,Textiles_Cotton,-0.0205,1.75,Medium,0.9,77.6,-0.71,0,0
CMP_002878,NBFC,0.1131,1.06,High,0.02,35.5,-0.9,0,0
CMP_002879,Textiles_Cotton,0.0555,1.03,Medium,0.86,77.3,-0.55,0,0
CMP_002880,Steel_Secondary,0.0268,1.43,Medium,1.0,71.9,-0.66,0,0
CMP_002881,FMCG_Distribution,0.0425,0.56,Low,0.58,34.7,0.1,0,0
CMP_002882,Textiles_Cotton,0.0243,1.65,Medium,0.83,82.4,-0.92,1,0
CMP_002883,Manufacturing_General,0.0167,1.09,Medium,0.39,43.6,-0.59,0,0
CMP_002884,Manufacturing_General,0.0663,1.19,Medium,0.49,37.5,0.15,0,0
CMP_002885,Chemical,0.0229,1.81,Medium,0.75,85.6,-0.73,0,0
CMP_002886,IT_Services,0.0665,0.92,Low,0.14,40.9,-0.25,0,0
CMP_002887,Cement,0.0642,1.15,Low,0.67,49.5,0.12,0,0
CMP_002888,Hospitals_Healthcare,0.063,0.52,Low,0.34,38.8,0.64,0,0
CMP_002889,Hospitals_Healthcare,0.1159,0.7,Low,0.37,35.2,0.51,0,0
CMP_002890,Steel_Secondary,0.0261,1.23,Medium,0.97,56.8,-0.66,0,0
CMP_002891,Real_Estate_Residential,0.0331,1.79,High,0.54,49.3,-0.24,1,0
CMP_002892,Infrastructure_Roads,0.0665,0.7,Low,0.38,43.5,0.22,0,0
CMP_002893,Real_Estate_Residential,0.0254,2.06,High,0.6,55.7,-0.33,1,0
CMP_002894,Manufacturing_General,0.0297,1.12,Medium,0.59,51.1,-0.16,0,0
CMP_002895,FMCG_Distribution,0.0354,1.01,Low,0.7,62.3,0.38,0,0
CMP_002896,Pharma,0.0638,0.72,Medium,0.4,51.5,-0.3,0,0
CMP_002897,Steel_Secondary,0.0045,1.37,Medium,0.84,64.3,-0.41,0,0
CMP_002898,Cement,0.1249,1.1,Low,0.82,41.6,0.12,1,0
CMP_002899,Manufacturing_General,-0.0102,1.03,Medium,0.56,49.7,-0.22,1,1
CMP_002900,Manufacturing_General,0.0354,1.01,Medium,0.43,62.6,0.08,0,0
CMP_002901,Infrastructure_Roads,0.0794,0.79,Low,0.52,42.5,0.22,0,0
CMP_002902,Manufacturing_General,-0.0077,0.99,Medium,0.23,44.6,0.01,0,0
CMP_002903,Cement,0.0722,1.06,Low,0.65,39.2,0.19,0,0
CMP_002904,Pharma,0.0708,0.97,Medium,0.38,49.4,-0.11,1,0
CMP_002905,Manufacturing_General,0.084,0.66,Medium,0.41,45.6,-0.07,0,0
CMP_002906,Agri_Food,-0.0115,1.02,Low,1.0,81.0,-0.05,1,0
CMP_002907,Textiles_Cotton,-0.0158,1.08,Medium,0.9,97.8,-0.97,0,0
CMP_002908,Steel_Secondary,-0.0084,1.34,Medium,0.84,62.4,-0.15,1,0
CMP_002909,Steel_Secondary,0.0488,1.47,Medium,1.0,63.6,-0.19,0,0
CMP_002910,Textiles_Cotton,0.0057,1.37,Medium,0.81,97.7,-0.78,1,1
CMP_002911,Manufacturing_General,0.0365,0.93,Medium,0.53,54.5,-0.32,0,0
CMP_002912,Real_Estate_Commercial,0.0729,1.43,Medium,0.27,39.3,0.44,0,0
CMP_002913,Agri_Food,0.0681,1.47,Low,1.0,88.7,0.14,0,0
CMP_002914,Textiles_Cotton,0.0103,1.54,Medium,0.78,49.5,-0.56,0,0
CMP_002915,Real_Estate_Residential,-0.0135,0.49,High,0.46,63.5,-0.51,1,0
CMP_002916,Real_Estate_Commercial,0.0471,1.15,Medium,0.35,45.0,0.35,0,0
CMP_002917,Hospitals_Healthcare,0.0976,0.66,Low,0.48,45.9,-0.03,0,0
CMP_002918,Cement,0.0387,1.08,Low,0.51,31.9,0.18,0,0
CMP_002919,Steel_Secondary,0.0292,2.07,Medium,0.8,81.3,-0.19,0,0
CMP_002920,Steel_Secondary,0.086,1.23,Medium,0.97,64.2,-0.87,0,0
CMP_002921,Real_Estate_Residential,0.0302,1.51,High,0.41,65.3,-0.02,0,0
CMP_002922,Hospitals_Healthcare,0.1353,0.73,Low,0.43,22.7,0.27,0,0
CMP_002923,Textiles_Cotton,0.0224,1.84,Medium,0.83,57.4,-0.52,0,0
CMP_002924,Steel_Primary,0.0308,0.96,Low,0.75,60.2,-0.14,0,0
CMP_002925,FMCG_Distribution,0.0871,0.99,Low,0.53,44.8,-0.12,0,0
CMP_002926,Hospitals_Healthcare,0.1029,0.79,Low,0.24,35.0,0.58,0,0
CMP_002927,Agri_Food,-0.0058,0.77,Low,0.84,79.9,-0.19,0,0
CMP_002928,Real_Estate_Commercial,0.0901,1.05,Medium,0.43,39.5,0.26,0,0
CMP_002929,Cement,0.0803,1.16,Low,0.76,45.5,0.14,0,0
CMP_002930,NBFC,0.1234,1.59,High,0.25,54.3,-0.87,1,0
CMP_002931,Real_Estate_Residential,0.0244,1.54,High,0.56,47.9,0.14,0,0
CMP_002932,Manufacturing_General,0.0412,0.78,Medium,0.47,40.0,0.11,0,0
CMP_002933,Pharma,0.0529,0.91,Medium,0.39,52.3,-0.15,0,0
CMP_002934,Real_Estate_Residential,0.0311,2.24,High,0.4,57.3,-0.83,0,0
CMP_002935,Manufacturing_General,0.0418,1.0,Medium,0.32,52.1,-0.05,0,0
CMP_002936,Infrastructure_Roads,0.0598,0.58,Low,0.39,25.8,0.11,0,0
CMP_002937,NBFC,0.0773,1.22,High,0.1,25.6,-0.87,0,0
CMP_002938,Chemical,0.004,1.07,Medium,0.72,60.9,-0.38,0,0
CMP_002939,Manufacturing_General,0.0586,1.15,Medium,0.52,46.3,-0.18,0,0
CMP_002940,Textiles_Cotton,0.0274,1.6,Medium,1.0,72.0,-0.43,0,0
CMP_002941,NBFC,0.1146,2.04,High,0.1,41.0,-1.0,1,0
CMP_002942,Steel_Secondary,0.0029,1.2,Medium,0.98,71.2,-0.07,1,0
CMP_002943,Real_Estate_Residential,0.0396,1.33,High,0.57,62.3,-0.17,1,0
CMP_002944,Real_Estate_Commercial,0.0835,1.54,Medium,0.29,40.7,0.45,1,0
CMP_002945,Manufacturing_General,0.081,1.3,Medium,0.44,45.4,0.36,0,0
CMP_002946,IT_Services,0.0318,1.1,Low,0.01,43.4,-0.36,0,0
CMP_002947,IT_Services,0.0432,1.14,Low,0.25,57.5,-0.55,0,0
CMP_002948,Steel_Primary,0.0849,1.3,Low,0.72,26.6,-0.39,0,0
CMP_002949,Chemical,0.038,1.51,Medium,0.91,68.0,-0.38,0,0
CMP_002950,Hospitals_Healthcare,0.1473,0.69,Low,0.27,29.1,0.47,1,0
CMP_002951,Real_Estate_Residential,0.0559,1.3,High,0.56,45.4,-0.21,1,0
CMP_002952,Real_Estate_Residential,0.0607,1.68,High,0.53,67.4,-0.42,1,0
CMP_002953,IT_Services,0.0724,1.31,Low,0.02,34.9,-0.45,1,0
CMP_002954,Chemical,-0.022,1.45,Medium,0.74,100.0,-0.13,1,1
CMP_002955,Real_Estate_Residential,0.0194,2.55,High,0.54,71.9,-0.49,0,0
CMP_002956,Real_Estate_Commercial,0.0475,1.19,Medium,0.42,32.3,0.47,0,0
CMP_002957,FMCG_Distribution,0.0458,0.77,Low,0.42,41.7,0.23,0,0
CMP_002958,Textiles_Cotton,-0.0151,0.93,Medium,1.0,76.2,-0.74,1,0
CMP_002959,Hospitals_Healthcare,0.1668,0.92,Low,0.38,32.0,0.66,0,0
CMP_002960,Textiles_Cotton,0.0348,1.52,Medium,0.68,83.9,-0.38,0,0
CMP_002961,Steel_Secondary,-0.0299,1.67,Medium,0.86,64.2,-0.48,1,0
CMP_002962,Steel_Secondary,0.0287,1.09,Medium,0.93,63.4,-0.03,0,0
CMP_002963,Agri_Food,0.071,1.37,Low,0.8,71.5,-0.79,0,0
CMP_002964,FMCG_Distribution,0.1084,0.89,Low,0.39,57.6,0.12,1,0
CMP_002965,Real_Estate_Residential,0.0112,1.24,High,0.56,52.4,-0.52,0,0
CMP_002966,Real_Estate_Commercial,0.0746,1.47,Medium,0.42,44.0,0.01,0,0
CMP_002967,Pharma,0.0885,0.85,Medium,0.43,47.0,0.0,0,0
CMP_002968,Chemical,0.0363,0.67,Medium,0.89,60.8,-0.73,1,0
CMP_002969,IT_Services,0.0127,0.89,Low,0.1,38.1,-0.65,0,1
CMP_002970,Steel_Primary,0.0348,0.96,Low,0.62,42.5,-0.29,1,1
CMP_002971,Manufacturing_General,0.0312,1.01,Medium,0.36,63.4,0.01,0,0
CMP_002972,Infrastructure_Roads,0.0493,0.73,Low,0.34,14.6,0.04,0,0
CMP_002973,Real_Estate_Commercial,0.0749,1.14,Medium,0.49,43.6,-0.1,0,1
CMP_002974,Steel_Primary,0.0358,1.02,Low,0.68,56.7,0.07,0,0
CMP_002975,Manufacturing_General,0.0482,0.85,Medium,0.27,57.6,0.16,1,0
CMP_002976,Hospitals_Healthcare,0.0783,0.32,Low,0.25,53.0,-0.02,0,1
CMP_002977,Manufacturing_General,0.0247,1.4,Medium,0.51,44.2,-0.17,0,0
CMP_002978,Real_Estate_Residential,0.0028,1.51,High,0.57,69.3,0.13,1,0
CMP_002979,Agri_Food,-0.0219,1.23,Low,1.0,73.6,-0.29,0,0
CMP_002980,Cement,0.0703,1.3,Low,0.64,22.2,0.35,0,0
CMP_002981,Textiles_Cotton,0.0055,1.56,Medium,0.79,100.0,-0.61,0,0
CMP_002982,Real_Estate_Residential,0.0013,1.5,High,0.48,64.4,-0.24,1,0
CMP_002983,Hospitals_Healthcare,0.1406,0.86,Low,0.45,29.8,0.43,0,0
CMP_002984,Pharma,0.0156,0.54,Medium,0.45,58.9,-0.24,0,0
CMP_002985,Agri_Food,0.0287,0.71,Low,0.91,70.5,-0.35,0,0
CMP_002986,Manufacturing_General,0.048,0.89,Medium,0.35,49.3,-0.21,0,0
CMP_002987,IT_Services,0.0489,1.18,Low,0.03,19.7,-0.36,0,0
CMP_002988,Real_Estate_Residential,0.0778,1.34,High,0.51,75.3,-0.23,0,0
CMP_002989,FMCG_Distribution,-0.0078,0.74,Low,0.64,55.8,0.23,0,1
CMP_002990,Manufacturing_General,0.0542,1.39,Medium,0.26,48.4,0.08,0,0
CMP_002991,Hospitals_Healthcare,0.1153,0.9,Low,0.35,18.6,0.29,1,0
CMP_002992,Pharma,0.0785,0.9,Medium,0.6,37.0,-0.22,0,0
CMP_002993,Cement,0.0493,1.56,Low,0.61,46.2,-0.22,0,0
CMP_002994,Manufacturing_General,0.0839,1.22,Medium,0.39,42.8,-0.13,0,0
CMP_002995,FMCG_Distribution,0.057,0.8,Low,0.7,51.0,0.47,0,0
CMP_002996,Manufacturing_General,0.0727,1.4,Medium,0.36,21.1,0.1,1,0
CMP_002997,Steel_Secondary,0.0537,1.6,Medium,1.0,76.2,-0.86,1,0
CMP_002998,Steel_Secondary,-0.0135,1.77,Medium,1.0,86.5,-0.5,0,1
CMP_002999,FMCG_Distribution,0.0793,0.4,Low,0.61,35.2,0.36,0,0
CMP_003000,Real_Estate_Residential,0.0209,1.61,High,0.58,66.2,-0.1,0,0
CMP_003001,Infrastructure_Roads,0.0971,0.55,Low,0.41,24.6,0.44,0,0
CMP_003002,Textiles_Cotton,0.0189,1.13,Medium,0.81,44.6,-0.39,0,0
CMP_003003,NBFC,0.0823,1.43,High,0.17,45.5,-0.98,1,1
CMP_003004,Pharma,0.0789,1.08,Medium,0.45,65.5,-0.08,0,0
CMP_003005,Hospitals_Healthcare,0.0638,0.81,Low,0.29,27.7,0.72,0,0
CMP_003006,FMCG_Distribution,0.103,0.58,Low,0.59,63.4,-0.09,0,0
CMP_003007,Manufacturing_General,0.0487,1.11,Medium,0.47,46.4,0.08,0,0
CMP_003008,Real_Estate_Residential,0.0508,1.59,High,0.45,73.7,-0.26,0,0
CMP_003009,Manufacturing_General,0.0861,1.11,Medium,0.52,31.0,-0.59,0,0
CMP_003010,Pharma,0.0452,1.07,Medium,0.45,64.2,-0.28,0,0
CMP_003011,Steel_Secondary,0.0026,1.84,Medium,0.86,68.1,-0.44,0,0
CMP_003012,Steel_Secondary,0.025,1.98,Medium,0.83,72.1,-0.49,0,0
