Company_ID,GST_Filing_Delay_Days,GST_vs_Bank_Variance_Pct,GSTR_2A_3B_ITC_Mismatch_Pct,Historical_Defaults,Rating_Downgrades_Count,Payment_Delays_Days,Tax_Compliance_Score,Round_Trip_Transaction_Count,Cash_Deposit_Ratio,GST_Scrutiny_Notice_Flag,Default_Flag
CMP_002857,1,0.052,0.0544,0,0,46,0.98,0,0.294,0,0
CMP_002858,20,0.0524,0.0614,0,0,5,0.92,0,0.273,0,0
CMP_002859,8,0.1136,0.0345,0,0,26,0.89,0,0.177,0,0
CMP_002860,3,0.027,0.0585,0,0,12,0.92,0,0.366,0,0
CMP_002861,0,0.0285,0.0038,0,0,7,0.93,1,0.285,0,0
CMP_002862,0,0.0804,0.0232,0,0,54,0.93,0,0.253,0,0
CMP_002863,1,0.1296,0.0505,0,1,50,0.79,0,0.662,0,0
CMP_002864,0,0.0911,0.1236,0,0,341,0.8,1,0.212,0,0
CMP_002865,0,0.0813,0.0601,0,0,97,0.82,0,0.652,0,0
CMP_002866,1,0.058,0.0351,0,0,15,0.95,0,0.09,0,0
CMP_002867,0,0.0471,0.0095,0,0,69,0.89,0,0.092,0,0
CMP_002868,40,0.0344,0.0281,0,0,12,0.86,0,0.232,1,0
CMP_002869,81,0.0013,0.0805,0,0,20,0.78,0,0.247,1,0
CMP_002870,35,0.2463,0.3562,0,0,31,0.61,0,0.419,0,0
CMP_002871,0,0.0284,0.0544,0,0,48,0.88,0,0.121,0,0
CMP_002872,2,0.1952,0.01,0,0,86,0.81,0,0.379,0,0
CMP_002873,3,0.3254,0.0297,0,0,42,0.66,0,0.266,1,0
CMP_002874,0,0.1467,0.0062,0,0,93,0.84,1,0.164,0,1
CMP_002875,18,0.0427,0.0135,0,0,58,0.87,0,0.045,0,0
CMP_002876,0,0.0143,0.002,0,0,14,0.94,0,0.051,0,0
CMP_002877,0,0.0589,0.0732,0,0,43,0.92,0,0.226,1,0
CMP_002878,59,0.2051,0.0148,0,0,96,0.68,0,0.569,1,0
CMP_002879,0,0.0157,0.0097,0,1,66,1.0,0,0.216,0,0
CMP_002880,0,0.0682,0.0063,0,0,76,0.97,0,0.313,0,0
CMP_002881,3,0.0319,0.0573,0,0,11,0.9,0,0.388,0,0
CMP_002882,0,0.0498,0.1268,0,1,84,0.97,0,0.334,0,0
CMP_002883,58,0.2675,0.122,0,2,34,0.54,3,0.294,0,0
CMP_002884,2,0.068,0.026,0,0,113,0.88,0,0.216,1,0
CMP_002885,53,0.2675,0.0174,0,1,50,0.63,0,0.118,1,0
CMP_002886,1,0.0299,0.0488,0,0,87,0.95,0,0.029,0,0
CMP_002887,0,0.0131,0.0407,0,0,44,0.89,0,0.224,0,0
CMP_002888,3,0.0588,0.0698,0,0,99,0.96,1,0.386,0,0
CMP_002889,3,0.0744,0.0395,0,0,33,0.9,0,0.379,0,0
CMP_002890,1,0.0525,0.0678,0,0,13,0.92,0,0.247,0,0
CMP_002891,3,0.0471,0.0452,0,0,42,0.91,0,0.481,0,0
CMP_002892,0,0.2092,0.2237,0,0,17,0.74,0,0.147,0,0
CMP_002893,0,0.1148,0.0627,0,0,81,0.88,0,0.361,0,0
CMP_002894,0,0.0929,0.0727,0,0,3,0.95,0,0.254,0,0
CMP_002895,3,0.1401,0.0252,0,0,15,0.77,0,0.431,0,0
CMP_002896,2,0.0539,0.0056,0,0,66,0.88,0,0.098,0,0
CMP_002897,0,0.0079,0.0018,0,0,30,0.9,0,0.17,0,0
CMP_002898,0,0.0262,0.0478,0,0,6,0.93,1,0.208,0,0
CMP_002899,3,0.3897,0.0514,1,0,352,0.58,1,0.236,1,1
CMP_002900,0,0.0546,0.061,0,0,24,0.9,0,0.244,0,0
CMP_002901,3,0.1857,0.0602,0,0,24,0.85,0,0.069,0,0
CMP_002902,16,0.0266,0.0389,0,0,15,0.9,0,0.168,0,0
CMP_002903,3,0.1456,0.0415,0,0,3,0.74,0,0.288,0,0
CMP_002904,3,0.0909,0.0479,0,1,9,1.0,0,0.048,0,0
CMP_002905,170,0.0239,0.003,0,1,14,0.49,0,0.138,1,0
CMP_002906,3,0.0392,0.0247,0,0,42,0.93,0,0.537,0,0
CMP_002907,3,0.1083,0.0093,0,1,213,0.8,0,0.356,0,0
CMP_002908,0,0.0337,0.0558,0,0,8,0.94,0,0.37,0,0
CMP_002909,1,0.066,0.0495,0,0,221,0.92,0,0.333,0,0
CMP_002910,3,0.2844,0.0513,0,1,54,0.69,0,0.637,0,1
CMP_002911,0,0.0315,0.0803,0,0,36,0.88,0,0.16,0,0
CMP_002912,2,0.0544,0.0018,1,0,1,0.96,0,0.119,0,0
CMP_002913,3,0.065,0.0324,0,0,91,0.91,1,0.468,0,0
CMP_002914,2,0.0484,0.0027,0,0,88,0.96,1,0.26,0,0
CMP_002915,2,0.1159,0.0557,0,0,49,0.92,0,0.283,0,0
CMP_002916,169,0.1409,0.0475,0,0,7,0.48,0,0.14,1,0
CMP_002917,1,0.0509,0.0153,0,0,18,0.95,0,0.317,0,0
CMP_002918,14,0.0864,0.0038,0,0,112,0.87,1,0.276,0,0
CMP_002919,9,0.256,0.0158,0,0,35,0.8,0,0.277,0,0
CMP_002920,0,0.1114,0.0706,0,0,27,0.8,0,0.278,0,0
CMP_002921,0,0.1832,0.0569,0,0,4,0.9,0,0.267,0,0
CMP_002922,0,0.1236,0.1162,0,0,2,0.9,0,0.375,0,0
CMP_002923,26,0.0408,0.0756,0,0,27,0.94,0,0.176,0,0
CMP_002924,1,0.0031,0.0217,1,0,32,0.88,0,0.282,0,0
CMP_002925,3,0.0675,0.0663,0,0,61,0.95,0,0.484,1,0
CMP_002926,17,0.2008,0.1235,0,1,133,0.7,0,0.372,0,0
CMP_002927,0,0.1029,0.2838,0,0,40,0.83,1,0.626,1,0
CMP_002928,27,0.1857,0.0272,0,0,88,0.84,0,0.195,0,0
CMP_002929,0,0.0156,0.0254,0,0,27,0.96,0,0.272,0,0
CMP_002930,74,0.2602,0.1243,0,0,222,0.58,0,0.578,0,0
CMP_002931,0,0.1145,0.0576,0,0,133,0.87,0,0.429,1,0
CMP_002932,40,0.0444,0.002,0,0,49,0.81,1,0.126,1,0
CMP_002933,9,0.0156,0.0492,0,1,8,0.94,0,0.057,1,0
CMP_002934,0,0.0366,0.0592,0,0,102,0.9,0,0.325,0,0
CMP_002935,0,0.0287,0.0081,0,0,4,1.0,0,0.252,0,0
CMP_002936,6,0.0777,0.0513,0,0,67,0.85,0,0.084,0,0
CMP_002937,114,0.0514,0.0569,0,0,27,0.67,0,0.709,1,0
CMP_002938,8,0.096,0.055,0,0,53,0.84,0,0.244,0,0
CMP_002939,0,0.0464,0.0176,0,0,81,0.97,0,0.3,0,0
CMP_002940,0,0.0219,0.0291,0,0,85,1.0,0,0.185,0,0
CMP_002941,2,0.1391,0.0913,0,0,2,0.86,0,0.517,0,0
CMP_002942,0,0.227,0.0135,0,0,38,0.81,0,0.254,0,0
CMP_002943,7,0.0928,0.0442,0,0,131,0.93,0,0.344,0,0
CMP_002944,2,0.0415,0.0215,0,0,17,0.98,0,0.151,0,0
CMP_002945,11,0.1306,0.0028,0,0,58,0.92,0,0.236,0,0
CMP_002946,2,0.0663,0.0546,0,1,69,0.9,0,0.132,0,0
CMP_002947,0,0.1348,0.0499,0,1,167,0.87,1,0.153,0,0
CMP_002948,0,0.1559,0.0186,0,1,139,0.82,0,0.268,0,0
CMP_002949,1,0.0368,0.051,0,0,30,0.93,0,0.194,0,0
CMP_002950,1,0.0033,0.0758,1,1,11,0.9,0,0.416,0,0
CMP_002951,3,0.042,0.0081,0,0,12,0.92,0,0.426,0,0
CMP_002952,0,0.0228,0.0389,0,1,14,0.94,0,0.48,0,0
CMP_002953,3,0.0221,0.0456,0,0,31,1.0,0,0.059,0,0
CMP_002954,54,0.2658,0.0076,0,4,38,0.62,3,0.132,0,1
CMP_002955,3,0.09,0.0109,0,0,79,0.89,0,0.203,0,0
CMP_002956,2,0.1368,0.0538,0,1,18,0.83,0,0.113,0,0
CMP_002957,3,0.0958,0.0085,1,0,245,0.74,0,0.593,0,0
CMP_002958,3,0.0314,0.0438,0,0,59,0.88,0,0.255,0,0
CMP_002959,4,0.028,0.0437,0,0,13,0.95,0,0.368,1,0
CMP_002960,0,0.1752,0.049,0,1,68,0.8,0,0.321,0,0
CMP_002961,0,0.0094,0.0287,0,0,24,0.93,0,0.374,0,0
CMP_002962,3,0.0161,0.061,0,0,37,0.95,0,0.221,0,0
CMP_002963,0,0.0096,0.0695,0,0,42,0.92,0,0.565,0,0
CMP_002964,0,0.0734,0.0873,0,1,59,0.88,0,0.354,0,0
CMP_002965,0,0.1106,0.043,0,0,20,0.88,0,0.38,0,0
CMP_002966,1,0.073,0.0153,0,0,108,0.94,0,0.108,0,0
CMP_002967,0,0.0758,0.0856,0,0,3,0.94,0,0.114,0,0
CMP_002968,20,0.029,0.105,0,0,21,0.89,0,0.221,0,0
CMP_002969,0,0.319,0.0374,1,1,91,0.65,0,0.296,1,1
CMP_002970,3,0.0749,0.0441,0,1,50,0.84,0,0.221,0,1
CMP_002971,2,0.0855,0.0229,0,2,6,0.85,0,0.211,1,0
CMP_002972,2,0.0485,0.0044,0,0,63,0.94,0,0.025,0,0
CMP_002973,1,0.2834,0.2351,0,2,72,0.65,4,0.134,1,1
CMP_002974,0,0.1217,0.0198,0,0,39,0.83,0,0.149,0,0
CMP_002975,54,0.0847,0.0104,0,0,66,0.84,0,0.215,1,0
CMP_002976,9,0.2893,0.0614,1,4,127,0.58,5,0.303,1,1
CMP_002977,8,0.2226,0.0686,0,1,20,0.8,0,0.184,1,0
CMP_002978,0,0.1461,0.0421,0,0,35,0.85,0,0.446,0,0
CMP_002979,91,0.1212,0.0479,0,0,127,0.61,0,0.404,1,0
CMP_002980,3,0.0653,0.0301,0,0,2,0.88,0,0.256,0,0
CMP_002981,2,0.001,0.0618,0,0,19,1.0,0,0.279,0,0
CMP_002982,0,0.1299,0.0726,0,1,23,0.75,0,0.227,0,0
CMP_002983,2,0.0229,0.0492,0,0,11,0.96,0,0.334,0,0
CMP_002984,3,0.0254,0.0835,0,0,31,0.9,0,0.06,0,0
CMP_002985,52,0.1794,0.0703,0,1,115,0.71,1,0.319,0,0
CMP_002986,1,0.1264,0.051,0,0,30,0.8,0,0.232,0,0
CMP_002987,2,0.0152,0.0308,0,0,1,0.9,0,0.079,0,0
CMP_002988,0,0.1338,0.0285,1,2,118,0.78,0,0.521,0,0
CMP_002989,51,0.0835,0.0534,0,0,13,0.69,0,0.361,1,1
CMP_002990,3,0.0796,0.0356,0,0,28,0.88,1,0.11,0,0
CMP_002991,3,0.0456,0.0423,0,0,0,0.92,0,0.287,0,0
CMP_002992,2,0.0197,0.0681,0,0,20,1.0,0,0.135,0,0
CMP_002993,16,0.0672,0.0485,0,0,20,0.86,0,0.25,0,0
CMP_002994,1,0.0757,0.0202,0,0,12,1.0,0,0.236,1,0
CMP_002995,168,0.0021,0.0195,0,0,101,0.65,0,0.59,0,0
CMP_002996,2,0.0178,0.055,0,0,37,1.0,0,0.213,0,0
CMP_002997,13,0.0906,0.0066,0,0,138,0.85,0,0.325,0,0
CMP_002998,0,0.2681,0.2083,0,0,53,0.76,2,0.584,0,1
CMP_002999,3,0.0756,0.0994,0,0,23,0.94,0,0.535,0,0
CMP_003000,0,0.1266,0.0307,0,0,138,0.85,0,0.315,0,0
CMP_003001,1,0.1147,0.044,0,0,29,0.88,1,0.05,0,0
CMP_003002,0,0.0914,0.0633,0,0,1,0.94,0,0.276,0,0
CMP_003003,3,0.3472,0.1695,1,2,73,0.57,0,0.367,0,1
CMP_003004,0,0.0654,0.0698,0,0,9,0.9,0,0.102,0,0
CMP_003005,3,0.0681,0.0402,0,0,113,1.0,0,0.272,0,0
CMP_003006,1,0.094,0.0348,0,1,3,0.85,0,0.568,0,0
CMP_003007,10,0.0722,0.0461,0,0,83,0.9,0,0.233,0,0
CMP_003008,2,0.2132,0.0145,0,1,7,0.83,0,0.368,1,0
CMP_003009,11,0.091,0.0672,0,0,9,0.91,0,0.325,0,0
CMP_003010,146,0.0077,0.0581,0,0,9,0.5,0,0.014,1,0
CMP_003011,0,0.0681,0.0181,0,0,24,0.9,0,0.218,0,0
CMP_003012,0,0.0714,0.0572,0,0,7,0.86,0,0.176,0,0
CMP_003013,1,0.0953,0.0054,0,0,17,0.96,0,0.278,0,0
CMP_003014,3,0.1943,0.0122,0,0,17,0.9,0,0.456,0,0
CMP_003015,0,0.1497,0.0829,0,0,92,0.85,0,0.358,0,0
CMP_003016,34,0.001,0.0332,0,0,39,0.83,0,0.175,0,0
CMP_003017,3,0.1132,0.0339,0,0,55,0.86,0,0.156,0,0
CMP_003018,2,0.0183,0.09,0,0,26,0.88,0,0.262,0,0
CMP_003019,1,0.1867,0.0453,0,0,122,0.68,4,0.129,0,0
CMP_003020,1,0.1059,0.0322,0,0,27,0.86,0,0.351,0,0
CMP_003021,1,0.0922,0.0385,0,0,27,0.88,0,0.273,0,0
CMP_003022,16,0.4391,0.0033,0,0,6,0.67,0,0.715,0,0
CMP_003023,3,0.0346,0.0787,0,0,365,0.93,0,0.335,0,0
CMP_003024,3,0.0214,0.0356,0,0,21,0.97,0,0.239,0,0
CMP_003025,48,0.0741,0.0173,0,0,95,0.82,0,0.127,1,0
CMP_003026,88,0.1153,0.0254,0,0,143,0.61,0,0.125,1,0
CMP_003027,109,0.0611,0.0177,0,0,10,0.65,0,0.672,0,0
CMP_003028,1,0.0284,0.0813,0,1,26,0.98,0,0.407,1,0
CMP_003029,17,0.0876,0.0739,0,1,50,0.76,0,0.478,0,0
CMP_003030,0,0.0304,0.0517,0,0,106,0.95,0,0.265,1,0
CMP_003031,0,0.0575,0.1014,0,0,5,0.83,0,0.165,0,0
CMP_003032,15,0.0887,0.0094,0,0,58,0.87,0,0.157,0,0
CMP_003033,12,0.0582,0.0286,0,0,3,0.89,0,0.233,0,0
CMP_003034,0,0.1292,0.0213,1,2,46,0.76,0,0.228,0,0
CMP_003035,1,0.0766,0.0404,0,0,89,0.96,0,0.294,0,0
CMP_003036,3,0.0643,0.0436,0,0,10,0.96,0,0.164,0,0
CMP_003037,12,0.2558,0.0532,0,1,3,0.76,0,0.496,0,0
CMP_003038,1,0.0671,0.1078,0,0,1,0.9,0,0.197,0,0
CMP_003039,3,0.0031,0.0288,0,0,10,0.81,0,0.069,0,0
CMP_003040,20,0.0302,0.0137,0,0,32,0.89,0,0.261,0,0
CMP_003041,2,0.0127,0.0514,0,1,109,1.0,1,0.57,0,0
CMP_003042,178,0.0687,0.0559,0,0,41,0.59,0,0.224,1,0
CMP_003043,1,0.0952,0.0171,0,0,79,0.93,0,0.235,1,0
CMP_003044,6,0.07,0.0084,0,0,12,0.85,0,0.174,0,0
CMP_003045,0,0.0226,0.0635,0,0,16,0.95,0,0.454,0,0
CMP_003046,0,0.1316,0.0273,0,0,35,0.9,0,0.172,0,0
CMP_003047,72,0.0289,0.005,0,0,22,0.73,0,0.27,0,0
CMP_003048,11,0.0996,0.0116,1,0,76,0.81,0,0.233,0,0
CMP_003049,96,0.059,0.0555,0,0,204,0.71,0,0.29,1,0
CMP_003050,2,0.0681,0.0871,0,0,73,0.99,0,0.179,0,0
CMP_003051,92,0.1071,0.0705,0,0,108,0.66,0,0.091,1,0
CMP_003052,0,0.1879,0.0163,0,0,277,0.79,0,0.342,0,0
CMP_003053,3,0.1766,0.0371,0,0,26,0.78,0,0.199,0,0
CMP_003054,0,0.1459,0.2555,0,1,52,0.79,0,0.382,0,0
CMP_003055,3,0.0305,0.0234,0,0,84,0.86,0,0.45,0,0
CMP_003056,4,0.0749,0.0784,0,0,34,0.94,0,0.497,0,0
CMP_003057,0,0.0978,0.0204,0,1,33,0.92,0,0.151,1,0
CMP_003058,0,0.0978,0.0722,0,0,19,0.87,0,0.243,0,0
CMP_003059,3,0.0506,0.0156,0,0,44,0.91,0,0.152,0,0
CMP_003060,2,0.0363,0.0186,0,0,23,0.93,0,0.247,1,0
CMP_003061,2,0.0817,0.0532,0,0,8,1.0,0,0.229,0,0
CMP_003062,5,0.0474,0.0576,0,0,21,0.88,0,0.382,0,0
CMP_003063,2,0.1139,0.0327,0,0,18,0.96,0,0.479,0,0
CMP_003064,2,0.1937,0.0567,0,0,7,0.77,0,0.577,0,0
CMP_003065,2,0.0388,0.0165,0,0,29,0.95,0,0.279,0,0
CMP_003066,1,0.0367,0.0777,0,0,43,0.96,0,0.29,0,0
CMP_003067,12,0.133,0.0059,0,0,6,0.92,0,0.444,0,0
CMP_003068,16,0.0086,0.0652,0,0,45,0.81,1,0.216,0,0
CMP_003069,3,0.0395,0.0416,0,0,3,0.81,0,0.389,0,0
CMP_003070,16,0.1201,0.0425,0,0,82,0.9,0,0.465,0,0
CMP_003071,0,0.0071,0.0097,0,0,21,0.92,0,0.458,0,0
CMP_003072,2,0.1297,0.0963,0,1,21,0.77,0,0.253,0,0
CMP_003073,0,0.1057,0.0756,1,1,33,0.84,0,0.238,0,0
CMP_003074,97,0.2436,0.008,0,0,57,0.53,0,0.428,1,0
CMP_003075,1,0.0283,0.0289,0,0,23,0.94,0,0.451,0,0
CMP_003076,10,0.0043,0.0575,0,1,56,0.88,0,0.239,0,0
CMP_003077,3,0.0597,0.0161,0,1,36,0.89,0,0.146,0,0
CMP_003078,151,0.0283,0.0395,0,0,52,0.49,0,0.185,1,0
CMP_003079,0,0.0739,0.0448,0,0,160,0.85,0,0.159,0,0
CMP_003080,0,0.0673,0.0946,0,0,37,0.98,1,0.135,0,0
CMP_003081,0,0.0032,0.0353,0,0,6,0.98,0,0.389,0,0
CMP_003082,3,0.1236,0.0072,0,1,30,0.92,1,0.312,1,0
CMP_003083,0,0.0256,0.0631,0,0,7,0.99,0,0.424,0,0
CMP_003084,0,0.0898,0.0713,0,0,7,0.84,0,0.344,0,0
CMP_003085,74,0.1547,0.1084,1,0,68,0.59,0,0.336,1,0
CMP_003086,0,0.218,0.0268,0,1,9,0.72,0,0.215,1,0
CMP_003087,3,0.0428,0.0012,1,0,74,0.88,0,0.154,0,0
CMP_003088,3,0.0315,0.043,0,0,24,0.88,0,0.574,0,0
CMP_003089,3,0.3566,0.0418,0,2,49,0.62,0,0.3,1,1
CMP_003090,115,0.0856,0.0574,0,1,117,0.53,0,0.095,0,1
CMP_003091,0,0.0563,0.0279,0,0,140,0.9,0,0.171,0,0
CMP_003092,33,0.0335,0.0079,0,0,9,0.84,0,0.212,1,0
CMP_003093,1,0.0698,0.0105,0,0,73,0.88,0,0.386,0,0
CMP_003094,3,0.001,0.0394,0,0,50,0.96,1,0.246,0,0
CMP_003095,126,0.3053,0.0269,0,1,44,0.42,0,0.743,1,1
CMP_003096,11,0.0694,0.0246,0,0,13,0.96,0,0.338,0,0
CMP_003097,39,0.0772,0.0561,0,0,62,0.83,0,0.164,1,0
CMP_003098,2,0.029,0.0378,0,1,93,0.86,0,0.284,0,0
CMP_003099,1,0.1079,0.0192,0,0,53,0.84,0,0.275,1,0
CMP_003100,3,0.006,0.0502,0,2,17,0.87,0,0.204,0,0
CMP_003101,0,0.0802,0.06,0,0,3,0.84,0,0.198,0,0
CMP_003102,2,0.1478,0.0373,0,0,40,0.85,0,0.151,1,0
CMP_003103,92,0.0512,0.0895,0,0,10,0.72,0,0.223,0,0
CMP_003104,0,0.37,0.0771,0,2,34,0.69,0,0.289,1,0
CMP_003105,37,0.0576,0.0556,0,0,16,0.76,0,0.202,1,0
CMP_003106,1,0.1195,0.1001,0,0,8,0.86,0,0.239,0,0
CMP_003107,1,0.0423,0.0251,0,0,164,1.0,0,0.194,0,0
CMP_003108,0,0.1334,0.0661,0,0,95,0.75,0,0.56,0,1
CMP_003109,0,0.1725,0.0021,0,0,4,0.78,0,0.51,0,0
CMP_003110,1,0.1113,0.0325,0,0,76,0.83,0,0.341,0,0
CMP_003111,0,0.0238,0.0069,0,0,1,0.87,0,0.186,1,0
CMP_003112,0,0.1511,0.0536,0,1,84,0.82,0,0.445,0,0
CMP_003113,7,0.0688,0.0337,0,2,10,0.8,0,0.325,0,0
CMP_003114,2,0.0478,0.02,0,0,38,0.92,0,0.26,0,0
CMP_003115,1,0.0286,0.0711,0,0,13,0.94,0,0.471,0,0
CMP_003116,0,0.0145,0.0043,0,0,42,0.9,0,0.111,0,0
CMP_003117,5,0.0923,0.1023,0,0,20,0.93,0,0.242,0,0
CMP_003118,13,0.0025,0.058,0,0,1,0.91,0,0.363,0,0
CMP_003119,0,0.0472,0.0696,0,0,87,0.86,0,0.315,0,0
CMP_003120,19,0.0457,0.0785,0,0,35,0.94,0,0.2,0,0
CMP_003121,0,0.0182,0.0662,0,0,14,0.91,0,0.381,0,0
CMP_003122,28,0.0756,0.0134,0,0,34,0.86,0,0.144,0,0
CMP_003123,2,0.0981,0.0088,0,0,10,0.83,0,0.039,0,0
CMP_003124,0,0.0214,0.01,0,1,28,0.95,0,0.212,0,0
CMP_003125,3,0.0082,0.0268,0,0,18,0.91,0,0.352,0,0
CMP_003126,0,0.013,0.0808,0,0,27,0.96,0,0.419,0,0
CMP_003127,15,0.0669,0.0026,0,0,34,0.98,0,0.196,0,0
CMP_003128,3,0.001,0.0104,0,1,3,0.83,0,0.146,0,0
CMP_003129,0,0.1171,0.022,0,0,37,0.98,0,0.311,0,0
CMP_003130,13,0.1109,0.0266,0,0,16,0.83,0,0.345,0,0
CMP_003131,2,0.0153,0.0424,0,0,17,0.92,1,0.362,0,0
CMP_003132,0,0.0738,0.0603,0,1,82,0.92,0,0.096,0,0
CMP_003133,0,0.0333,0.0727,0,0,8,0.82,0,0.097,0,0
CMP_003134,2,0.1734,0.0865,0,1,26,0.77,0,0.274,0,0
CMP_003135,11,0.0075,0.0138,0,0,2,0.95,0,0.459,0,0
CMP_003136,1,0.0104,0.0864,0,0,138,0.99,0,0.144,0,1
CMP_003137,3,0.1557,0.0449,0,0,13,0.79,0,0.143,0,0
CMP_003138,31,0.0979,0.045,0,0,87,0.84,0,0.107,1,0
CMP_003139,12,0.0578,0.0316,0,0,31,0.88,0,0.203,0,0
CMP_003140,1,0.0592,0.0493,0,0,19,0.98,0,0.133,0,0
CMP_003141,3,0.07,0.0863,0,0,55,0.81,0,0.177,0,0
CMP_003142,2,0.0891,0.0597,0,1,40,0.89,0,0.633,0,0
CMP_003143,2,0.0237,0.073,0,0,40,0.89,1,0.126,0,0
CMP_003144,20,0.1977,0.0139,0,0,27,0.77,0,0.228,0,0
CMP_003145,1,0.1056,0.027,0,0,67,0.97,0,0.239,0,0
CMP_003146,2,0.0708,0.0425,0,0,68,0.93,0,0.342,0,0
CMP_003147,1,0.4409,0.0551,1,1,264,0.55,0,0.615,1,0
CMP_003148,1,0.0747,0.0898,0,0,73,0.93,0,0.057,0,0
CMP_003149,2,0.0973,0.0484,0,0,18,0.82,0,0.119,0,0
CMP_003150,0,0.0412,0.0272,0,0,17,0.86,1,0.572,0,0
CMP_003151,0,0.1106,0.024,0,0,44,0.73,0,0.249,0,0
CMP_003152,2,0.0437,0.0008,0,0,2,0.94,0,0.419,0,0
CMP_003153,3,0.0638,0.0342,0,0,24,0.87,0,0.271,0,0
CMP_003154,3,0.2447,0.0035,0,0,2,0.77,5,0.097,1,0
CMP_003155,163,0.0632,0.1134,0,0,6,0.59,0,0.551,1,0
CMP_003156,3,0.0841,0.0186,1,0,24,0.86,0,0.271,0,0
CMP_003157,13,0.0723,0.0121,0,0,40,0.92,0,0.22,0,0
CMP_003158,0,0.0204,0.0294,0,0,145,0.98,0,0.3,0,0
CMP_003159,0,0.0728,0.0329,0,1,12,0.88,0,0.251,0,0
CMP_003160,27,0.0505,0.0492,0,1,4,0.93,0,0.051,1,0
CMP_003161,0,0.0317,0.0337,0,0,89,0.93,0,0.201,0,0
CMP_003162,2,0.0932,0.1269,0,1,36,0.97,0,0.16,0,0
CMP_003163,0,0.0782,0.0019,0,0,41,0.82,0,0.109,0,0
CMP_003164,0,0.0826,0.0584,0,0,0,0.83,0,0.293,0,0
CMP_003165,26,0.0798,0.0522,0,0,16,0.84,0,0.104,0,0
CMP_003166,7,0.0454,0.0004,0,0,32,0.93,0,0.202,0,0
CMP_003167,1,0.1346,0.0302,0,1,15,0.85,0,0.124,0,0
CMP_003168,3,0.0656,0.1105,0,0,74,0.89,0,0.09,0,0
CMP_003169,2,0.008,0.0243,0,1,34,1.0,0,0.183,0,0
CMP_003170,0,0.1321,0.2718,0,0,171,0.83,0,0.428,0,0
CMP_003171,2,0.0974,0.0928,0,2,85,0.85,0,0.219,0,0
CMP_003172,1,0.1239,0.05,0,0,6,0.85,0,0.206,0,0
CMP_003173,31,0.0423,0.071,0,0,30,0.83,0,0.254,1,0
CMP_003174,0,0.1125,0.0228,0,0,7,0.89,0,0.183,0,0
CMP_003175,0,0.0012,0.0149,0,0,103,1.0,0,0.321,0,0
CMP_003176,30,0.0344,0.0154,0,0,13,0.85,0,0.459,0,0
CMP_003177,23,0.0069,0.034,0,0,26,0.89,0,0.616,0,0
CMP_003178,0,0.1244,0.0713,0,0,62,0.94,0,0.217,0,0
CMP_003179,0,0.0733,0.0062,0,0,10,0.94,0,0.349,1,0
CMP_003180,17,0.0353,0.0583,0,0,19,0.9,0,0.18,0,0
CMP_003181,7,0.0702,0.0663,0,1,87,0.87,0,0.327,0,0
CMP_003182,0,0.0116,0.0468,0,0,3,0.96,0,0.271,0,0
CMP_003183,149,0.0427,0.0201,0,1,20,0.59,0,0.335,0,0
CMP_003184,0,0.0057,0.0527,0,0,4,1.0,0,0.142,0,0
CMP_003185,2,0.0112,0.0458,0,0,49,0.93,0,0.134,0,0
CMP_003186,0,0.0806,0.062,0,0,5,0.9,0,0.217,0,0
CMP_003187,174,0.1137,0.0759,0,0,153,0.49,0,0.13,1,0
CMP_003188,6,0.0192,0.0047,0,0,16,0.94,0,0.455,0,0
CMP_003189,53,0.0169,0.0532,0,0,34,0.82,0,0.056,0,0
CMP_003190,5,0.1983,0.0583,1,0,20,0.77,0,0.255,0,0
CMP_003191,1,0.0211,0.0277,0,0,110,0.89,0,0.171,0,0
CMP_003192,1,0.0749,0.0507,0,0,15,0.93,0,0.235,0,0
CMP_003193,1,0.0206,0.0626,0,0,34,0.96,0,0.306,0,0
CMP_003194,154,0.0597,0.0339,0,0,134,0.56,0,0.209,1,0
CMP_003195,0,0.071,0.0571,0,0,27,0.91,0,0.05,0,0
CMP_003196,32,0.0236,0.0004,0,0,44,0.78,0,0.152,0,0
CMP_003197,3,0.0446,0.0044,0,0,72,0.91,0,0.627,0,0
CMP_003198,0,0.0623,0.0425,0,0,95,0.93,0,0.186,0,0
CMP_003199,2,0.0273,0.0306,0,0,39,0.95,0,0.195,0,0
CMP_003200,2,0.0416,0.073,0,0,0,0.95,0,0.173,0,0
CMP_003201,38,0.0123,0.0345,0,0,49,0.79,0,0.053,1,0
CMP_003202,1,0.0542,0.0745,0,0,82,0.89,0,0.165,0,0
CMP_003203,12,0.093,0.0392,0,0,18,0.87,0,0.404,0,0
CMP_003204,3,0.0502,0.0505,0,0,52,0.82,0,0.35,0,0
CMP_003205,0,0.0218,0.0274,0,0,10,0.98,0,0.381,0,0
CMP_003206,1,0.0318,0.0364,0,0,14,0.94,0,0.403,0,0
CMP_003207,0,0.0705,0.0181,0,0,13,0.91,0,0.129,0,0
CMP_003208,0,0.014,0.0082,0,0,83,0.81,0,0.195,0,0
CMP_003209,3,0.0701,0.0679,0,0,87,0.9,0,0.614,1,0
CMP_003210,2,0.0728,0.0723,0,0,43,0.85,0,0.15,0,0
CMP_003211,102,0.1746,0.0679,0,0,10,0.6,0,0.299,0,0
CMP_003212,163,0.0648,0.0733,0,0,36,0.65,0,0.173,0,0
