Company_ID,Sector,Revenue_Crore,Credit_Rating,Revenue_Growth_YoY,EBITDA_Margin,Net_Profit_Margin,Debt_to_Equity,Interest_Coverage_Ratio,Current_Ratio,DSCR,Cash_Flow_Stability_Index,Default_Flag
CMP_003012,Steel_Secondary,25.17,BB,0.1584,-0.0045,-0.097,2.4,4.21,1.82,0.83,0.26,0
CMP_003013,Steel_Primary,34.73,A,0.036,0.1245,-0.0122,2.08,5.56,2.07,1.41,0.36,0
CMP_003014,NBFC,64.12,BB,0.0291,0.1919,0.0232,3.73,5.15,1.9,0.55,0.35,0
CMP_003015,Steel_Secondary,82.21,BB,0.1179,0.0386,-0.0866,2.73,2.88,1.33,0.69,0.11,0
CMP_003016,Real_Estate_Commercial,15.3,BBB,0.0456,0.1628,0.0331,2.05,3.89,1.51,1.53,0.6,0
CMP_003017,Cement,53.84,BB,0.0714,0.1364,-0.0149,1.94,4.32,0.9,2.27,0.39,0
CMP_003018,Manufacturing_General,34.15,BBB,0.1175,0.0936,-0.0265,1.55,4.63,1.85,1.71,0.66,0
CMP_003019,Infrastructure_Roads,32.5,C,0.0392,0.2923,0.1502,2.39,1.96,0.67,0.66,0.43,0
CMP_003020,Steel_Secondary,60.71,BBB,0.0679,0.0305,-0.0882,1.69,3.11,1.1,0.37,0.22,0
CMP_003021,Cement,35.15,B,0.0821,0.1147,-0.0131,4.13,3.01,1.26,0.74,0.36,0
CMP_003022,Real_Estate_Residential,164.96,B,-0.0126,0.0587,-0.0277,5.62,1.91,0.82,1.24,0.0,0
CMP_003023,Steel_Secondary,141.24,BBB,0.0517,0.0164,-0.0699,0.72,4.17,1.35,0.55,0.42,0
CMP_003024,Manufacturing_General,140.54,A,0.1032,0.1066,0.0112,2.86,5.75,1.73,2.03,0.58,0
CMP_003025,Steel_Primary,36.75,BBB,-0.0063,0.1179,0.0125,0.88,4.13,1.91,1.53,0.52,0
CMP_003026,Chemical,25.28,B,0.0971,0.108,-0.0196,3.57,4.63,1.46,0.87,0.28,0
CMP_003027,NBFC,58.3,A,0.0967,0.1991,0.1095,6.3,4.89,1.8,0.86,0.52,0
CMP_003028,Real_Estate_Residential,48.41,BBB,0.0824,0.0868,-0.0287,2.85,4.51,1.98,1.66,0.19,0
CMP_003029,NBFC,33.55,B,-0.0288,0.1248,0.0178,3.7,2.33,1.3,1.02,0.27,0
CMP_003030,Textiles_Cotton,21.32,BBB,0.021,0.0405,-0.0109,1.46,5.5,1.48,1.44,0.39,0
CMP_003031,Cement,52.81,BB,0.0231,0.0723,-0.0701,2.39,3.82,1.07,1.06,0.23,0
CMP_003032,Real_Estate_Commercial,39.52,A,0.1201,0.2656,0.1434,1.2,3.67,1.93,2.04,0.73,0
CMP_003033,Manufacturing_General,94.7,AA,0.0065,0.0979,-0.0222,1.1,5.3,1.49,2.05,0.7,0
CMP_003034,Textiles_Cotton,92.95,B,0.0648,0.0228,-0.0409,3.92,3.11,1.33,0.98,0.23,0
CMP_003035,Textiles_Cotton,131.71,AA,0.0799,0.0993,-0.0146,1.27,5.16,1.72,0.9,0.52,0
CMP_003036,Cement,19.94,A,0.0696,0.1271,0.0294,2.49,4.91,1.45,1.69,0.58,0
CMP_003037,Agri_Food,75.25,B,0.0479,0.0332,-0.0164,1.39,4.67,1.04,1.16,0.09,0
CMP_003038,Manufacturing_General,30.51,BBB,0.0957,0.1362,0.0165,0.29,3.97,2.02,2.09,0.53,0
CMP_003039,IT_Services,20.57,NR,-0.0114,0.2079,0.101,0.65,4.38,1.13,1.99,0.44,0
CMP_003040,Manufacturing_General,38.75,NR,0.0934,0.0958,-0.0464,2.03,5.52,1.51,1.71,0.4,0
CMP_003041,Agri_Food,128.38,A,-0.0055,0.0981,-0.0129,2.66,6.95,1.64,1.54,0.35,0
CMP_003042,Manufacturing_General,40.53,AA,0.0692,0.0671,0.0095,1.22,5.77,2.07,0.89,0.66,0
CMP_003043,Cement,191.02,BB,0.0606,0.0877,-0.0128,1.4,4.4,1.88,1.58,0.44,0
CMP_003044,Real_Estate_Commercial,84.7,BBB,0.0507,0.2093,0.0967,2.39,4.58,1.8,1.67,0.6,0
CMP_003045,Real_Estate_Residential,39.83,AA,0.0121,0.1215,0.0443,6.53,6.12,1.65,2.07,0.42,0
CMP_003046,Cement,138.11,BB,0.0868,0.0871,0.0085,1.86,3.93,1.56,0.8,0.35,0
CMP_003047,Steel_Secondary,77.97,AA,0.0369,0.037,-0.0361,1.54,5.56,1.51,0.77,0.41,0
CMP_003048,Cement,25.89,B,0.0376,0.0683,-0.0598,4.49,5.51,1.36,1.42,0.37,0
CMP_003049,Textiles_Cotton,241.54,A,0.077,0.143,0.0617,2.2,4.43,1.12,1.66,0.31,0
CMP_003050,Textiles_Cotton,67.19,A,0.0863,0.1084,0.0309,0.62,3.28,1.82,1.17,0.27,0
CMP_003051,IT_Services,55.43,A,0.0936,0.2373,0.0959,0.39,3.98,1.65,1.94,0.6,0
CMP_003052,Textiles_Cotton,27.54,NR,0.0427,0.0842,0.0127,3.66,4.11,1.47,0.93,0.16,0
CMP_003053,Steel_Secondary,140.28,BB,0.0669,-0.018,-0.1013,1.02,3.33,1.39,0.66,0.21,0
CMP_003054,Real_Estate_Residential,82.58,B,0.0375,0.1091,-0.0069,4.74,3.46,1.53,1.2,0.12,0
CMP_003055,Agri_Food,90.32,BBB,0.0954,0.0492,-0.0559,1.23,4.29,1.4,0.94,0.39,0
CMP_003056,NBFC,36.38,BBB,0.1387,0.1947,0.0705,6.1,5.27,1.94,1.49,0.62,0
CMP_003057,Manufacturing_General,106.41,A,0.0864,0.0778,0.004,1.71,4.02,1.84,0.85,0.59,0
CMP_003058,Manufacturing_General,113.23,BBB,0.0992,0.0782,-0.0327,0.77,3.98,1.88,1.95,0.53,0
CMP_003059,Chemical,31.98,BBB,0.1274,0.1138,-0.0179,2.87,5.61,1.92,0.37,0.47,0
CMP_003060,Steel_Secondary,17.57,BB,0.1271,0.029,-0.0836,4.79,4.18,1.36,0.66,0.42,0
CMP_003061,Manufacturing_General,86.93,A,0.0729,0.1236,0.0383,0.78,5.54,1.93,2.35,0.66,0
CMP_003062,NBFC,15.51,NR,0.1054,0.175,0.0518,3.21,4.36,1.21,1.11,0.57,0
CMP_003063,NBFC,61.66,A,0.0905,0.2225,0.0876,4.74,4.75,2.03,0.99,0.48,0
CMP_003064,NBFC,38.18,NR,0.0962,0.1541,0.0555,6.43,4.63,1.18,0.52,0.38,0
CMP_003065,Textiles_Cotton,144.74,AAA,0.1183,0.1424,0.0563,6.55,3.65,1.75,1.14,0.7,0
CMP_003066,Manufacturing_General,39.87,BBB,0.0772,0.034,-0.0726,2.76,4.76,1.62,1.36,0.56,0
CMP_003067,Agri_Food,132.4,BBB,0.0935,0.0828,0.0073,6.76,5.1,1.87,1.39,0.28,0
CMP_003068,Textiles_Cotton,36.18,BBB,0.0765,0.0848,0.0063,2.29,5.09,1.67,1.17,0.32,0
CMP_003069,Real_Estate_Residential,121.51,BBB,0.0789,0.1136,0.0416,3.57,4.13,1.79,0.2,0.28,0
CMP_003070,Real_Estate_Residential,283.8,BBB,0.0614,0.1271,0.0345,2.11,4.44,1.58,1.07,0.39,0
CMP_003071,NBFC,23.23,BBB,0.061,0.1993,0.1025,3.39,2.57,1.68,1.26,0.55,0
CMP_003072,Steel_Secondary,68.97,BB,0.1097,0.0003,-0.1054,3.21,3.19,0.8,0.85,0.14,0
CMP_003073,Textiles_Cotton,492.27,BB,0.0676,0.0075,-0.0946,1.9,4.1,1.67,0.9,0.1,0
CMP_003074,NBFC,57.59,B,0.0188,0.169,0.0571,1.9,4.97,1.24,0.45,0.28,0
CMP_003075,FMCG_Distribution,57.36,A,0.0697,0.0478,-0.0226,0.71,6.25,1.59,1.1,0.6,0
CMP_003076,Chemical,102.6,BBB,0.1077,0.1323,-0.0043,3.2,4.11,2.1,1.67,0.35,0
CMP_003077,Manufacturing_General,56.42,BBB,0.0441,0.0431,-0.0009,1.73,5.29,0.88,1.0,0.63,0
CMP_003078,Manufacturing_General,13.93,BBB,0.0042,0.1595,0.0665,1.88,4.22,1.56,0.93,0.48,0
CMP_003079,Chemical,135.07,BBB,0.0114,0.0747,0.0032,1.25,3.15,0.95,1.09,0.43,0
CMP_003080,Real_Estate_Commercial,11.0,BBB,0.0149,0.2838,0.1412,2.4,5.34,1.84,1.44,0.59,0
CMP_003081,FMCG_Distribution,39.12,A,0.0285,0.0552,-0.0421,2.02,6.23,1.51,1.65,0.56,0
CMP_003082,Textiles_Cotton,143.44,A,0.0368,0.0734,-0.0446,4.26,4.55,0.92,0.72,0.46,0
CMP_003083,NBFC,41.05,AA,0.1433,0.2134,0.0777,4.24,4.22,2.08,1.67,0.73,0
CMP_003084,Real_Estate_Residential,31.34,BB,0.0435,0.1556,0.0473,2.15,3.94,0.99,0.2,0.14,0
CMP_003085,Real_Estate_Residential,110.32,BB,0.0361,0.0587,-0.0044,8.73,3.92,1.67,0.73,0.24,0
CMP_003086,Cement,27.64,NR,-0.0227,0.0861,-0.0272,2.99,5.71,0.98,1.24,0.42,0
CMP_003087,Manufacturing_General,20.54,BB,0.0475,0.0735,-0.0527,0.94,4.89,1.3,1.45,0.51,0
CMP_003088,NBFC,68.01,AA,0.018,0.2223,0.1083,1.82,5.04,1.14,1.21,0.63,0
CMP_003089,Textiles_Cotton,47.17,C,-0.0016,0.0091,-0.0473,1.59,0.76,1.15,0.3,0.0,1
CMP_003090,IT_Services,20.19,B,0.0883,0.1235,0.006,0.81,3.53,1.1,2.26,0.55,1
CMP_003091,Chemical,90.88,BBB,0.0919,0.065,-0.0394,2.94,5.86,1.45,1.26,0.27,0
CMP_003092,Cement,79.17,BBB,0.0652,0.1317,0.0339,2.03,4.65,1.61,1.4,0.45,0
CMP_003093,Hospitals_Healthcare,40.94,NR,0.088,0.1971,0.0695,2.2,4.91,1.04,0.8,0.73,0
CMP_003094,Textiles_Cotton,43.25,BBB,0.057,0.103,-0.0225,1.92,5.01,1.87,1.22,0.4,0
CMP_003095,Real_Estate_Residential,79.54,C,-0.0155,0.097,-0.0262,12.0,2.77,0.91,0.55,0.0,1
CMP_003096,Agri_Food,141.5,AA,0.1569,0.1051,0.0033,1.66,6.32,2.43,0.73,0.26,0
CMP_003097,Manufacturing_General,43.54,A,0.0304,0.1435,0.0164,1.56,4.8,1.53,1.02,0.47,0
CMP_003098,Manufacturing_General,92.18,BBB,0.0511,0.032,-0.0635,1.38,3.82,1.44,1.27,0.65,0
CMP_003099,Cement,85.81,BBB,0.084,0.0692,-0.0095,3.75,4.56,1.24,1.61,0.52,0
CMP_003100,Manufacturing_General,110.33,B,0.0058,0.1134,-0.0065,3.05,4.97,0.88,0.63,0.35,0
CMP_003101,Real_Estate_Commercial,56.34,NR,0.0758,0.1595,0.0203,1.71,2.81,1.64,1.2,0.62,0
CMP_003102,Chemical,26.32,BBB,0.0511,0.0634,0.004,1.07,4.55,1.83,1.22,0.37,0
CMP_003103,Cement,37.71,AA,0.1135,0.1286,-0.0006,0.58,4.98,1.61,1.29,0.59,0
CMP_003104,Textiles_Cotton,71.83,B,0.0508,-0.0155,-0.0784,2.94,2.2,1.21,0.62,0.18,0
CMP_003105,Cement,233.87,BBB,0.0616,0.1079,-0.0139,0.71,5.15,1.96,2.06,0.56,0
CMP_003106,Real_Estate_Commercial,37.07,A,0.1528,0.2128,0.0997,1.22,5.06,1.82,1.8,0.74,0
CMP_003107,Manufacturing_General,103.94,BBB,0.0478,0.0923,-0.0072,2.83,5.31,1.78,1.73,0.54,0
CMP_003108,NBFC,42.0,BB,0.1063,0.1713,0.0677,6.94,4.97,1.45,0.54,0.33,1
CMP_003109,NBFC,59.64,BB,0.0995,0.1528,0.0438,8.81,4.02,1.24,0.7,0.32,0
CMP_003110,NBFC,183.52,BBB,0.1396,0.1707,0.088,2.37,4.02,1.7,0.84,0.49,0
CMP_003111,Textiles_Cotton,100.63,BBB,0.0777,0.0844,0.0162,1.26,3.38,2.13,0.67,0.34,0
CMP_003112,Real_Estate_Residential,20.23,NR,0.0251,0.1697,0.0173,2.23,3.65,1.32,0.11,0.25,0
CMP_003113,Manufacturing_General,34.54,BB,0.1405,0.127,0.0357,4.31,4.19,1.72,1.24,0.44,0
CMP_003114,Textiles_Cotton,149.15,BBB,0.051,0.0648,-0.03,2.39,3.59,1.59,1.18,0.39,0
CMP_003115,FMCG_Distribution,61.16,A,0.0491,0.0944,-0.0148,2.15,5.26,1.55,1.1,0.51,0
CMP_003116,Real_Estate_Commercial,21.78,BB,0.0456,0.2302,0.1342,3.51,3.36,1.68,1.31,0.55,0
CMP_003117,Manufacturing_General,28.36,A,0.0465,0.0759,-0.0019,1.43,3.48,1.98,1.45,0.56,0
CMP_003118,Textiles_Cotton,95.85,A,0.1097,0.0679,0.0104,2.6,4.5,1.95,1.26,0.42,0
CMP_003119,Textiles_Cotton,120.97,BBB,0.0379,0.0532,-0.0485,0.91,4.45,2.01,1.4,0.23,0
CMP_003120,Textiles_Cotton,55.38,A,0.0677,0.1242,-0.0121,0.66,3.72,2.21,1.59,0.36,0
CMP_003121,Textiles_Cotton,395.54,BB,0.1021,0.0565,-0.0438,2.68,3.62,1.55,0.77,0.22,0
CMP_003122,Manufacturing_General,105.56,A,0.1031,0.0471,-0.0677,1.62,4.2,1.65,1.33,0.51,0
CMP_003123,IT_Services,44.93,BB,0.0162,0.1439,0.0335,2.24,3.49,0.96,1.26,0.57,0
CMP_003124,Real_Estate_Commercial,28.43,A,0.0882,0.1782,0.045,1.14,5.02,2.14,2.23,0.58,0
CMP_003125,NBFC,25.03,AAA,0.0907,0.1766,0.0684,4.17,5.52,1.78,1.41,0.64,0
CMP_003126,Real_Estate_Residential,71.4,A,0.0637,0.1336,0.047,3.8,4.39,1.54,1.58,0.4,0
CMP_003127,Manufacturing_General,36.93,NR,0.0719,0.1009,0.0111,2.0,3.72,1.36,1.15,0.6,0
CMP_003128,Chemical,208.3,B,0.0521,0.0897,0.0291,4.22,3.67,0.96,1.3,0.18,0
CMP_003129,Hospitals_Healthcare,176.45,A,0.0757,0.2228,0.081,1.15,5.18,2.2,1.96,0.64,0
CMP_003130,Hospitals_Healthcare,90.6,BB,0.073,0.1371,0.0753,2.9,5.45,1.71,1.94,0.47,0
CMP_003131,Hospitals_Healthcare,21.26,BBB,0.0331,0.1737,0.0295,2.34,5.33,1.15,1.04,0.55,0
CMP_003132,Chemical,31.89,NR,0.0509,0.1123,0.0292,3.1,3.62,1.24,1.31,0.33,0
CMP_003133,Pharma,149.09,BBB,0.0347,0.124,0.0419,1.06,4.24,1.57,1.92,0.54,0
CMP_003134,Textiles_Cotton,34.8,BB,0.0355,0.056,-0.0255,1.26,4.57,1.2,0.62,0.17,0
CMP_003135,NBFC,133.98,AA,0.1454,0.161,0.0682,2.71,4.42,1.77,1.53,0.6,0
CMP_003136,Real_Estate_Commercial,79.81,BBB,0.0997,0.1902,0.0263,1.43,4.24,2.04,1.86,0.62,1
CMP_003137,Real_Estate_Commercial,56.9,NR,0.0067,0.1877,0.0554,2.11,4.53,1.7,1.71,0.48,0
CMP_003138,Pharma,31.12,BBB,0.0865,0.045,-0.0348,1.1,4.68,1.11,1.65,0.53,0
CMP_003139,Manufacturing_General,50.63,A,0.0701,0.1321,0.066,0.96,4.89,1.47,1.67,0.71,0
CMP_003140,Steel_Primary,63.54,A,0.0572,0.1021,0.0177,1.39,4.34,1.81,1.68,0.57,0
CMP_003141,Chemical,124.71,BB,0.0005,0.1125,0.0249,1.08,3.09,1.82,1.61,0.38,0
CMP_003142,NBFC,26.88,BB,0.0924,0.1823,0.0486,4.67,3.84,1.21,0.73,0.37,0
CMP_003143,Pharma,44.25,BBB,0.009,0.1149,0.0243,1.07,4.27,1.64,1.61,0.57,0
CMP_003144,Textiles_Cotton,56.59,NR,0.053,0.0841,-0.0279,2.32,2.95,1.32,1.41,0.27,0
CMP_003145,Steel_Primary,92.77,AAA,0.0546,0.1645,0.0619,1.55,5.1,2.31,1.28,0.59,0
CMP_003146,FMCG_Distribution,26.4,BBB,0.0923,0.0273,-0.057,0.92,4.6,1.69,1.01,0.46,0
CMP_003147,Real_Estate_Residential,19.04,D,-0.0056,0.0524,-0.0802,3.03,2.39,0.92,0.71,0.0,0
CMP_003148,Infrastructure_Roads,93.61,BBB,0.0657,0.3592,0.1646,2.39,4.85,1.19,1.74,0.87,0
CMP_003149,IT_Services,16.21,A,0.0371,0.1862,0.0875,1.21,4.75,1.31,1.88,0.68,0
CMP_003150,NBFC,152.62,BBB,0.0734,0.2049,0.0742,7.54,4.04,0.81,1.09,0.56,0
CMP_003151,Textiles_Cotton,48.2,B,0.0472,-0.0107,-0.1085,2.0,3.58,1.44,1.01,0.07,0
CMP_003152,Real_Estate_Residential,15.83,AA,0.0867,0.1701,0.0665,2.24,4.7,1.97,0.98,0.39,0
CMP_003153,Cement,37.18,NR,0.0343,0.0644,-0.0012,0.74,3.44,1.65,2.06,0.49,0
CMP_003154,IT_Services,73.94,B,-0.0638,0.1294,0.0213,0.98,3.76,1.02,1.15,0.44,0
CMP_003155,NBFC,35.65,A,0.041,0.2243,0.062,2.08,4.22,2.12,1.3,0.61,0
CMP_003156,Chemical,55.48,BB,0.0866,0.1416,0.0463,1.56,3.57,1.92,1.16,0.29,0
CMP_003157,Manufacturing_General,98.7,BBB,0.0618,0.0707,0.0094,2.85,5.0,1.45,0.44,0.64,0
CMP_003158,Hospitals_Healthcare,46.44,BBB,0.0469,0.1773,0.0698,0.79,4.39,1.97,1.29,0.56,0
CMP_003159,Steel_Secondary,25.8,BB,-0.0099,-0.0114,-0.0564,1.7,3.96,1.4,0.32,0.17,0
CMP_003160,IT_Services,42.98,NR,-0.0296,0.1536,0.072,0.52,3.11,1.44,2.25,0.64,0
CMP_003161,Manufacturing_General,169.33,A,0.057,0.1415,0.0516,0.66,4.46,2.1,0.74,0.58,0
CMP_003162,Steel_Secondary,210.2,BBB,0.1163,0.0305,-0.0341,3.42,6.11,1.37,1.44,0.38,0
CMP_003163,IT_Services,10.85,BBB,0.0117,0.1748,0.0351,0.92,2.92,1.12,1.34,0.46,0
CMP_003164,Manufacturing_General,130.69,BBB,0.0784,0.1035,-0.0146,4.51,5.71,1.41,1.6,0.4,0
CMP_003165,IT_Services,66.69,BBB,0.0178,0.1796,0.0802,0.49,4.76,1.56,1.32,0.73,0
CMP_003166,Chemical,114.34,AA,0.1167,0.1049,-0.013,0.63,4.6,1.35,1.59,0.52,0
CMP_003167,Manufacturing_General,35.15,BB,0.0348,0.0667,-0.0214,3.25,3.81,1.53,1.46,0.39,0
CMP_003168,Infrastructure_Roads,13.27,BBB,0.0119,0.2691,0.1328,2.91,5.26,1.29,1.44,0.73,0
CMP_003169,Cement,87.15,A,0.0692,0.1281,0.0373,1.05,2.93,1.33,1.09,0.67,0
CMP_003170,Real_Estate_Residential,25.72,B,0.1132,0.1477,0.0634,8.12,4.88,1.48,1.27,0.25,0
CMP_003171,Textiles_Cotton,17.98,B,0.1179,0.0192,-0.0307,2.92,4.12,1.24,1.07,0.07,0
CMP_003172,Manufacturing_General,19.02,BBB,0.0962,0.0561,-0.0243,2.56,5.48,1.96,0.4,0.67,0
CMP_003173,Manufacturing_General,88.3,BBB,0.0641,0.095,-0.0123,1.26,3.09,1.72,1.32,0.45,0
CMP_003174,Manufacturing_General,61.04,BB,0.0687,0.0549,-0.0045,1.33,3.98,1.41,2.29,0.48,0
CMP_003175,Textiles_Cotton,102.1,A,0.0937,0.091,0.0096,1.65,2.91,2.02,1.6,0.44,0
CMP_003176,Real_Estate_Residential,93.25,A,0.0832,0.1745,0.043,3.63,5.83,1.87,0.94,0.48,0
CMP_003177,FMCG_Distribution,38.99,BB,0.077,-0.0116,-0.1098,1.16,3.45,1.49,1.43,0.51,0
CMP_003178,Hospitals_Healthcare,51.61,AA,0.103,0.2393,0.1022,1.78,4.32,1.99,1.65,0.81,0
CMP_003179,Real_Estate_Residential,36.26,AA,0.0711,0.1137,0.0449,0.61,3.3,1.89,1.61,0.3,0
CMP_003180,Manufacturing_General,46.14,AAA,0.0445,0.1201,0.018,0.56,5.41,1.52,1.16,0.54,0
CMP_003181,Steel_Secondary,25.18,A,0.0549,0.0098,-0.0263,0.69,4.64,2.29,1.46,0.27,0
CMP_003182,Steel_Secondary,74.62,AA,0.1198,0.0294,-0.0396,1.63,4.35,1.8,1.49,0.51,0
CMP_003183,Textiles_Cotton,129.04,NR,0.0589,0.1075,-0.0207,1.11,4.46,1.53,1.24,0.28,0
CMP_003184,IT_Services,28.41,A,0.0574,0.1934,0.0798,1.58,4.01,1.16,2.91,0.78,0
CMP_003185,Pharma,152.17,A,0.0708,0.1807,0.0519,1.14,3.4,1.76,2.04,0.57,0
CMP_003186,Steel_Primary,59.79,A,0.0385,0.1358,0.0581,1.57,4.48,1.76,1.87,0.57,0
CMP_003187,Steel_Primary,66.21,NR,0.046,0.1171,-0.0066,1.07,5.45,1.13,1.68,0.39,0
CMP_003188,Hospitals_Healthcare,14.02,BBB,0.0468,0.2227,0.1042,0.85,5.72,1.49,2.01,0.84,0
CMP_003189,Infrastructure_Roads,12.86,BBB,0.0169,0.3126,0.1637,6.28,4.62,1.25,1.41,0.65,0
CMP_003190,Steel_Secondary,61.27,B,0.0798,-0.005,-0.1448,8.4,3.73,1.13,0.43,0.09,0
CMP_003191,Chemical,102.7,BBB,0.0512,0.1063,0.0145,2.26,4.16,1.64,0.95,0.46,0
CMP_003192,Chemical,31.91,BBB,0.0407,0.173,0.0383,0.65,5.1,1.54,1.41,0.24,0
CMP_003193,Steel_Secondary,207.7,A,0.1459,0.0516,0.0024,1.68,5.23,1.8,1.32,0.37,0
CMP_003194,Steel_Primary,98.29,BBB,0.1062,0.0948,-0.023,1.74,4.52,1.82,1.42,0.36,0
CMP_003195,IT_Services,26.4,BBB,0.0214,0.1701,0.0382,0.72,4.57,1.72,1.68,0.61,0
CMP_003196,Chemical,55.96,BB,0.0783,0.1053,-0.0186,0.67,2.99,1.61,1.1,0.31,0
CMP_003197,FMCG_Distribution,396.05,A,0.0716,0.0582,-0.054,2.19,4.39,1.79,1.41,0.64,0
CMP_003198,Manufacturing_General,20.21,BBB,0.0389,0.1106,0.0247,1.16,3.46,1.65,1.36,0.55,0
CMP_003199,Cement,83.31,AA,0.1098,0.1549,0.0588,0.65,4.05,1.77,1.54,0.61,0
CMP_003200,Pharma,42.17,A,0.0672,0.1104,-0.0223,1.16,5.13,1.52,2.09,0.54,0
CMP_003201,IT_Services,96.11,BBB,0.049,0.2182,0.0823,1.25,3.64,1.63,1.93,0.67,0
CMP_003202,Textiles_Cotton,150.48,NR,0.1074,0.0605,-0.0349,3.0,5.03,1.75,0.8,0.41,0
CMP_003203,FMCG_Distribution,40.09,BBB,0.105,0.0304,-0.0269,0.58,5.29,1.77,1.29,0.46,0
CMP_003204,Real_Estate_Residential,133.64,BB,0.0252,0.0927,-0.0105,1.5,3.88,1.51,0.33,0.05,0
CMP_003205,Hospitals_Healthcare,322.78,A,0.1108,0.2389,0.1056,0.48,4.55,1.68,2.54,0.64,0
CMP_003206,FMCG_Distribution,57.57,A,0.0343,0.0499,-0.0399,0.85,5.56,1.63,1.64,0.48,0
CMP_003207,Real_Estate_Commercial,102.3,AA,0.1102,0.2307,0.0938,1.57,5.5,1.76,1.88,0.74,0
CMP_003208,Cement,34.04,BBB,0.0771,0.1069,0.0292,1.75,5.49,1.44,1.94,0.42,0
CMP_003209,NBFC,55.45,A,0.1039,0.1526,0.0236,2.76,4.1,2.04,1.23,0.56,0
CMP_003210,Manufacturing_General,47.4,A,0.0744,0.0882,-0.0152,2.45,4.7,1.25,1.41,0.66,0
CMP_003211,Real_Estate_Residential,103.29,BB,0.1286,0.0647,-0.0342,4.94,3.71,1.92,0.49,0.0,0
CMP_003212,Manufacturing_General,143.13,AAA,0.0588,0.1158,-0.002,0.98,5.29,2.43,1.13,0.74,0
CMP_003213,Real_Estate_Residential,50.01,BBB,0.1112,0.1733,0.0575,3.44,5.06,1.64,1.15,0.4,0
CMP_003214,Textiles_Cotton,186.21,BBB,0.0294,0.0917,-0.0442,4.55,4.63,1.72,1.49,0.47,0
CMP_003215,Manufacturing_General,185.68,BBB,0.0872,0.1282,0.0003,1.09,5.49,1.81,0.9,0.62,0
CMP_003216,Manufacturing_General,107.5,BBB,0.0904,0.1218,-0.0202,1.58,4.13,1.36,1.16,0.69,0
CMP_003217,Manufacturing_General,36.13,BBB,0.0726,0.0787,-0.0297,1.52,3.67,1.76,1.2,0.55,0
CMP_003218,Real_Estate_Residential,33.47,BBB,0.0436,0.1369,0.046,2.45,3.8,1.9,1.32,0.31,0
CMP_003219,Real_Estate_Commercial,28.51,BB,0.0509,0.1933,0.0355,4.05,3.25,0.85,1.33,0.46,0
CMP_003220,IT_Services,116.67,B,0.0128,0.0798,-0.0281,1.55,3.19,0.82,1.93,0.47,0
CMP_003221,Manufacturing_General,20.71,A,0.1533,0.0716,0.0109,1.91,4.58,1.93,1.67,0.61,0
CMP_003222,Manufacturing_General,93.83,AA,0.0525,0.1098,0.0485,1.79,4.75,1.7,1.17,0.51,0
CMP_003223,Manufacturing_General,22.99,C,-0.0061,0.0242,-0.0589,1.99,3.34,0.95,0.68,0.13,0
CMP_003224,Manufacturing_General,105.51,BBB,0.075,0.1017,-0.0191,2.13,3.97,1.44,1.25,0.63,0
CMP_003225,FMCG_Distribution,55.36,BBB,0.0544,0.0468,-0.0544,0.61,5.2,1.23,1.13,0.52,0
CMP_003226,Textiles_Cotton,158.68,BBB,0.0721,0.0401,-0.044,8.2,3.1,1.55,0.79,0.47,0
CMP_003227,Steel_Primary,136.07,A,0.1302,0.1529,0.0745,2.48,3.15,1.4,2.1,0.51,0
CMP_003228,Manufacturing_General,172.1,BBB,-0.0386,0.1044,0.0187,2.68,5.41,2.01,0.6,0.5,0
CMP_003229,Textiles_Cotton,175.68,BBB,0.0402,0.0856,0.0022,2.89,5.09,1.58,1.12,0.3,0
CMP_003230,IT_Services,61.25,A,-0.0098,0.2295,0.1164,0.79,5.99,1.83,2.72,0.8,0
CMP_003231,NBFC,21.61,BBB,0.0198,0.1769,0.0096,2.19,4.95,1.76,0.83,0.57,0
CMP_003232,Textiles_Cotton,23.52,B,0.1286,0.0631,-0.0736,1.49,3.56,2.01,0.75,0.14,0
CMP_003233,Manufacturing_General,10.28,BBB,0.087,0.0589,-0.0088,1.03,4.12,1.24,1.58,0.54,0
CMP_003234,Cement,22.94,AA,0.1273,0.1182,0.0201,1.24,3.7,1.28,0.54,0.61,0
CMP_003235,Textiles_Cotton,57.69,BBB,0.0748,0.0974,0.016,1.77,4.82,1.67,1.13,0.48,0
CMP_003236,Textiles_Cotton,34.89,BB,0.0891,0.0542,0.0004,3.77,3.07,0.98,0.38,0.38,0
CMP_003237,Chemical,47.27,B,-0.0274,0.0798,-0.0568,1.38,5.8,1.24,1.37,0.18,0
CMP_003238,NBFC,80.98,BB,0.0973,0.2267,0.0932,7.13,3.32,1.7,0.72,0.43,0
CMP_003239,Pharma,42.81,A,0.0501,0.1663,0.0659,0.79,4.76,2.16,2.36,0.56,0
CMP_003240,Cement,22.25,BB,0.0389,0.1064,-0.0131,1.26,5.46,1.06,1.01,0.52,0
CMP_003241,Cement,52.32,BB,0.0619,0.0627,-0.0219,2.64,3.5,1.05,1.33,0.33,0
CMP_003242,Pharma,26.61,AAA,0.1116,0.1228,0.0398,1.27,4.94,1.99,1.44,0.66,0
CMP_003243,Real_Estate_Residential,43.96,BBB,0.0653,0.1314,0.052,1.52,2.23,1.73,0.85,0.1,0
CMP_003244,Real_Estate_Residential,159.85,BBB,0.0084,0.1781,0.0782,5.38,3.27,1.76,0.96,0.32,0
