Company_ID,Sector,Credit_Rating,Score_Financial_Health,Score_Credit_Behaviour,Score_External_Risk,Score_Text_Signals,Final_Score,PD_Meta,Decision,Loan_Limit_Crore,Interest_Rate_Pct,Actual_Default
CMP_002779,Textiles_Cotton,BBB,39.05,29.35,19.23,8.38,96.01,0.0,APPROVE,37.88,10.0,0
CMP_002780,Manufacturing_General,BBB,39.05,29.34,19.16,9.85,97.4,0.0,APPROVE,20.64,10.0,0
CMP_002781,Hospitals_Healthcare,AA,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,59.04,10.0,0
CMP_002782,Agri_Food,B,35.14,28.24,18.79,4.45,86.62,0.0004,APPROVE,65.93,10.0,0
CMP_002783,Infrastructure_Roads,AAA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,256.63,10.0,0
CMP_002784,FMCG_Distribution,NR,39.05,29.33,19.25,9.86,97.49,0.0,APPROVE,94.05,10.0,0
CMP_002785,Textiles_Cotton,BBB,39.02,29.32,19.23,9.83,97.4,0.0,APPROVE,46.42,10.0,0
CMP_002786,Agri_Food,BBB,39.05,29.35,19.15,9.86,97.41,0.0,APPROVE,23.27,10.0,0
CMP_002787,Textiles_Cotton,D,11.55,9.39,13.58,4.4,38.92,1.0,REJECT,0.0,,1
CMP_002788,Chemical,AAA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,49.63,10.0,0
CMP_002789,Agri_Food,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,25.35,10.0,0
CMP_002790,Real_Estate_Residential,BBB,39.05,29.32,17.84,9.85,96.06,0.0,APPROVE,71.55,10.0,0
CMP_002791,Agri_Food,A,39.05,29.28,19.25,9.86,97.44,0.0,APPROVE,12.49,10.0,0
CMP_002792,Pharma,BBB,39.05,29.34,19.13,9.84,97.36,0.0,APPROVE,31.43,10.0,0
CMP_002793,Textiles_Cotton,BB,39.02,29.29,19.21,9.57,97.09,0.0,APPROVE,59.62,10.0,0
CMP_002794,Cement,BB,39.05,28.11,19.25,9.5,95.91,0.0,APPROVE,30.37,10.0,0
CMP_002795,NBFC,AAA,39.05,29.31,19.25,9.85,97.46,0.0,APPROVE,32.39,10.0,0
CMP_002796,Manufacturing_General,NR,38.81,29.31,19.23,9.45,96.8,0.0,APPROVE,34.23,10.0,0
CMP_002797,NBFC,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,19.59,10.0,0
CMP_002798,Agri_Food,A,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,97.76,10.0,0
CMP_002799,Textiles_Cotton,A,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,16.93,10.0,0
CMP_002800,Infrastructure_Roads,AA,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,49.29,10.0,0
CMP_002801,FMCG_Distribution,A,39.05,29.34,19.24,9.86,97.49,0.0,APPROVE,53.21,10.0,0
CMP_002802,Chemical,NR,39.01,29.35,19.25,9.86,97.47,0.0,APPROVE,17.89,10.0,0
CMP_002803,Agri_Food,BBB,39.05,29.34,19.19,9.86,97.44,0.0,APPROVE,40.52,10.0,0
CMP_002804,Pharma,A,39.05,29.35,19.18,9.83,97.41,0.0,APPROVE,18.46,10.0,0
CMP_002805,Agri_Food,AA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,116.3,10.0,0
CMP_002806,Real_Estate_Commercial,BB,39.05,29.32,18.73,9.82,96.92,0.0,APPROVE,15.36,10.0,0
CMP_002807,Manufacturing_General,B,38.81,29.24,19.1,9.2,96.35,0.0,APPROVE,22.65,10.0,0
CMP_002808,IT_Services,A,39.05,29.35,19.14,9.86,97.4,0.0,APPROVE,14.35,10.0,0
CMP_002809,Real_Estate_Residential,AAA,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,12.9,10.0,0
CMP_002810,Textiles_Cotton,A,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,136.49,10.0,0
CMP_002811,NBFC,AA,39.05,29.35,19.18,9.86,97.44,0.0,APPROVE,59.0,10.0,0
CMP_002812,Real_Estate_Residential,AA,39.05,29.35,19.19,9.86,97.45,0.0,APPROVE,42.76,10.0,0
CMP_002813,Manufacturing_General,BBB,39.04,29.35,19.24,9.86,97.49,0.0,APPROVE,22.6,10.0,0
CMP_002814,Pharma,A,39.05,29.35,19.09,9.83,97.32,0.0,APPROVE,78.99,10.0,0
CMP_002815,Infrastructure_Roads,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,19.77,10.0,0
CMP_002816,IT_Services,A,39.05,29.35,19.2,9.86,97.46,0.0,APPROVE,72.11,10.0,0
CMP_002817,Manufacturing_General,NR,39.03,29.34,18.93,9.66,96.96,0.0,APPROVE,19.02,10.0,0
CMP_002818,Manufacturing_General,C,11.98,9.55,13.76,4.96,40.25,1.0,REJECT,0.0,,1
CMP_002819,Steel_Primary,BBB,39.05,29.32,19.22,9.85,97.44,0.0,APPROVE,70.1,10.0,0
CMP_002820,Chemical,BBB,39.05,29.34,19.07,9.86,97.32,0.0,APPROVE,76.28,10.0,0
CMP_002821,Textiles_Cotton,BBB,39.05,29.34,19.22,9.86,97.47,0.0,APPROVE,61.64,10.0,0
CMP_002822,NBFC,BBB,39.05,29.32,19.24,9.85,97.46,0.0,APPROVE,16.51,10.0,0
CMP_002823,Textiles_Cotton,BB,39.04,29.29,19.24,9.86,97.43,0.0,APPROVE,26.73,10.0,0
CMP_002824,Steel_Secondary,BBB,39.05,29.35,19.25,9.65,97.3,0.0,APPROVE,43.33,10.0,0
CMP_002825,Hospitals_Healthcare,B,38.6,25.79,19.13,9.86,93.38,0.0,APPROVE,19.38,10.0,0
CMP_002826,Real_Estate_Commercial,NR,39.04,29.34,19.24,9.79,97.41,0.0,APPROVE,114.44,10.0,0
CMP_002827,Manufacturing_General,BBB,39.04,29.35,19.24,9.86,97.49,0.0,APPROVE,7.0,10.0,0
CMP_002828,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,20.5,10.0,0
CMP_002829,Manufacturing_General,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,25.42,10.0,0
CMP_002830,IT_Services,A,39.05,29.35,18.96,9.86,97.22,0.0,APPROVE,7.0,10.0,0
CMP_002831,Real_Estate_Residential,BBB,39.03,29.28,19.25,9.38,96.94,0.0,APPROVE,12.51,10.0,0
CMP_002832,Manufacturing_General,A,39.05,29.35,19.24,9.84,97.48,0.0,APPROVE,63.03,10.0,0
CMP_002833,Steel_Secondary,B,38.92,29.16,18.07,7.57,93.72,0.0,APPROVE,39.16,10.0,0
CMP_002834,Cement,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,134.53,10.0,0
CMP_002835,Chemical,BBB,39.04,29.34,19.14,9.86,97.38,0.0,APPROVE,131.56,10.0,0
CMP_002836,Agri_Food,BBB,39.05,29.35,19.25,9.77,97.42,0.0,APPROVE,54.04,10.0,0
CMP_002837,Manufacturing_General,BB,39.04,29.34,19.24,9.86,97.48,0.0,APPROVE,49.1,10.0,0
CMP_002838,Infrastructure_Roads,BBB,39.05,29.34,19.21,9.86,97.46,0.0,APPROVE,40.29,10.0,0
CMP_002839,Steel_Primary,B,36.44,29.0,19.25,9.83,94.52,0.0,APPROVE,7.0,10.0,0
CMP_002840,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,12.52,10.0,0
CMP_002841,Real_Estate_Commercial,BBB,39.03,29.35,18.99,9.83,97.2,0.0,APPROVE,41.43,10.0,0
CMP_002842,Chemical,AA,39.05,29.35,18.96,9.86,97.22,0.0,APPROVE,62.56,10.0,0
CMP_002843,Chemical,BBB,39.05,29.34,18.45,9.86,96.7,0.0,APPROVE,48.19,10.0,0
CMP_002844,Pharma,B,16.02,11.95,13.37,5.86,47.2,1.0,REJECT,0.0,,1
CMP_002845,Steel_Primary,BB,39.04,29.15,19.24,9.85,97.28,0.0,APPROVE,80.91,10.0,0
CMP_002846,Infrastructure_Roads,B,38.61,25.86,19.05,8.23,91.75,0.0,APPROVE,125.12,10.0,0
CMP_002847,Textiles_Cotton,BBB,39.05,29.32,19.25,6.65,94.27,0.0,APPROVE,80.94,10.0,0
CMP_002848,Pharma,A,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,84.35,10.0,0
CMP_002849,Steel_Primary,AAA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,24.43,10.0,0
CMP_002850,Real_Estate_Residential,BBB,39.05,29.25,19.25,9.8,97.35,0.0,APPROVE,90.38,10.0,0
CMP_002851,Textiles_Cotton,BB,39.02,29.17,19.24,9.72,97.15,0.0,APPROVE,42.94,10.0,0
CMP_002852,Textiles_Cotton,B,37.67,28.67,19.2,9.59,95.13,0.0,APPROVE,57.55,10.0,0
CMP_002853,Chemical,BBB,39.05,29.34,18.43,9.04,95.86,0.0,APPROVE,51.2,10.0,0
CMP_002854,Manufacturing_General,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,34.68,10.0,0
CMP_002855,IT_Services,BBB,39.05,29.35,19.16,9.86,97.42,0.0,APPROVE,19.21,10.0,0
CMP_002856,Textiles_Cotton,BBB,39.05,29.34,19.18,9.85,97.42,0.0,APPROVE,35.79,10.0,0
CMP_002857,Manufacturing_General,A,39.05,29.35,19.0,9.83,97.23,0.0,APPROVE,84.16,10.0,0
CMP_002858,Manufacturing_General,A,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,26.84,10.0,0
CMP_002859,Manufacturing_General,A,39.05,29.34,19.03,9.86,97.28,0.0,APPROVE,78.1,10.0,0
CMP_002860,FMCG_Distribution,AA,39.05,29.35,19.19,9.86,97.45,0.0,APPROVE,68.92,10.0,0
CMP_002861,Steel_Secondary,A,39.05,29.34,19.24,9.8,97.43,0.0,APPROVE,30.09,10.0,0
CMP_002862,Chemical,AAA,39.05,29.35,19.18,9.86,97.44,0.0,APPROVE,116.09,10.0,0
CMP_002863,NBFC,BB,38.88,24.92,19.25,9.58,92.63,0.0,APPROVE,28.76,10.0,0
CMP_002864,Cement,BBB,39.05,29.32,19.25,9.86,97.48,0.0,APPROVE,127.86,10.0,0
CMP_002865,NBFC,NR,38.94,29.31,19.24,9.72,97.21,0.0,APPROVE,54.09,10.0,0
CMP_002866,IT_Services,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,37.74,10.0,0
CMP_002867,Real_Estate_Commercial,BBB,39.05,29.35,19.18,8.91,96.49,0.0,APPROVE,18.79,10.0,0
CMP_002868,Steel_Secondary,BBB,39.05,29.3,19.24,9.85,97.44,0.0,APPROVE,35.62,10.0,0
CMP_002869,Steel_Primary,AAA,39.05,29.34,19.24,9.86,97.49,0.0,APPROVE,32.47,10.0,0
CMP_002870,FMCG_Distribution,B,39.01,26.21,19.21,9.8,94.23,0.0,APPROVE,13.96,10.0,0
CMP_002871,Chemical,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,32.11,10.0,0
CMP_002872,FMCG_Distribution,NR,39.03,29.32,19.2,9.86,97.41,0.0,APPROVE,20.09,10.0,0
CMP_002873,Cement,C,37.38,26.79,19.23,9.63,93.03,0.0,APPROVE,61.08,10.0,0
CMP_002874,Infrastructure_Roads,BBB,17.46,13.56,14.23,6.45,51.7,1.0,REJECT,0.0,,1
CMP_002875,IT_Services,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,14.32,10.0,0
CMP_002876,IT_Services,BB,39.04,29.35,19.22,9.85,97.46,0.0,APPROVE,150.38,10.0,0
CMP_002877,Textiles_Cotton,BBB,39.05,29.35,19.24,9.76,97.4,0.0,APPROVE,34.48,10.0,0
CMP_002878,NBFC,BB,39.02,29.32,19.23,9.84,97.41,0.0,APPROVE,17.52,10.0,0
CMP_002879,Textiles_Cotton,AA,39.03,29.35,19.25,9.85,97.48,0.0,APPROVE,70.07,10.0,0
CMP_002880,Steel_Secondary,AA,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,26.74,10.0,0
CMP_002881,FMCG_Distribution,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,35.8,10.0,0
CMP_002882,Textiles_Cotton,BBB,39.05,29.34,19.22,9.59,97.2,0.0,APPROVE,27.66,10.0,0
CMP_002883,Manufacturing_General,C,26.88,14.75,19.18,9.07,69.88,0.692,CONDITIONAL,11.93,12.51,0
CMP_002884,Manufacturing_General,AA,39.05,29.34,19.18,9.86,97.43,0.0,APPROVE,68.21,10.0,0
CMP_002885,Chemical,B,38.81,29.32,19.22,9.84,97.19,0.0,APPROVE,30.39,10.0,0
CMP_002886,IT_Services,A,39.05,29.35,19.19,9.86,97.45,0.0,APPROVE,12.11,10.0,0
CMP_002887,Cement,BBB,39.04,29.35,19.23,9.86,97.48,0.0,APPROVE,59.39,10.0,0
CMP_002888,Hospitals_Healthcare,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,14.57,10.0,0
CMP_002889,Hospitals_Healthcare,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,15.19,10.0,0
CMP_002890,Steel_Secondary,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,99.22,10.0,0
CMP_002891,Real_Estate_Residential,BBB,39.05,29.35,19.25,9.8,97.45,0.0,APPROVE,14.68,10.0,0
CMP_002892,Infrastructure_Roads,B,38.97,22.71,19.06,9.86,90.6,0.0001,APPROVE,7.0,10.0,0
CMP_002893,Real_Estate_Residential,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,62.9,10.0,0
CMP_002894,Manufacturing_General,BBB,39.05,29.35,19.19,8.52,96.11,0.0,APPROVE,29.97,10.0,0
CMP_002895,FMCG_Distribution,B,39.03,29.34,19.23,9.82,97.42,0.0,APPROVE,32.11,10.0,0
CMP_002896,Pharma,BB,39.04,29.35,19.21,9.83,97.43,0.0,APPROVE,29.72,10.0,0
CMP_002897,Steel_Secondary,BBB,39.05,29.34,19.21,9.85,97.45,0.0,APPROVE,46.0,10.0,0
CMP_002898,Cement,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,20.93,10.0,0
CMP_002899,Manufacturing_General,C,14.24,8.86,14.03,4.56,41.69,1.0,REJECT,0.0,,1
CMP_002900,Manufacturing_General,BBB,39.05,29.35,19.16,9.86,97.42,0.0,APPROVE,11.73,10.0,0
CMP_002901,Infrastructure_Roads,A,39.04,29.34,19.04,9.86,97.28,0.0,APPROVE,54.56,10.0,0
CMP_002902,Manufacturing_General,A,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,63.88,10.0,0
CMP_002903,Cement,B,38.0,29.31,19.25,9.86,96.42,0.0,APPROVE,20.81,10.0,0
CMP_002904,Pharma,AA,39.05,29.34,19.19,9.8,97.38,0.0,APPROVE,16.85,10.0,0
CMP_002905,Manufacturing_General,NR,39.04,29.35,19.22,9.85,97.46,0.0,APPROVE,86.23,10.0,0
CMP_002906,Agri_Food,A,39.05,29.35,19.09,9.85,97.34,0.0,APPROVE,17.3,10.0,0
CMP_002907,Textiles_Cotton,B,37.03,28.51,14.34,6.03,85.91,0.0006,APPROVE,23.52,10.0,0
CMP_002908,Steel_Secondary,BBB,39.05,29.35,19.21,9.84,97.45,0.0,APPROVE,77.73,10.0,0
CMP_002909,Steel_Secondary,BBB,39.05,29.35,19.24,9.84,97.48,0.0,APPROVE,39.3,10.0,0
CMP_002910,Textiles_Cotton,C,15.48,13.56,13.11,5.09,47.24,1.0,REJECT,0.0,,1
CMP_002911,Manufacturing_General,BBB,39.05,29.34,19.1,9.86,97.35,0.0,APPROVE,154.62,10.0,0
CMP_002912,Real_Estate_Commercial,BBB,39.04,29.35,19.22,9.81,97.42,0.0,APPROVE,25.01,10.0,0
CMP_002913,Agri_Food,AA,39.05,29.34,19.17,9.86,97.42,0.0,APPROVE,27.69,10.0,0
CMP_002914,Textiles_Cotton,AAA,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,46.9,10.0,0
CMP_002915,Real_Estate_Residential,A,39.05,29.35,19.16,9.84,97.4,0.0,APPROVE,63.01,10.0,0
CMP_002916,Real_Estate_Commercial,BB,39.03,29.35,19.24,9.75,97.37,0.0,APPROVE,183.5,10.0,0
CMP_002917,Hospitals_Healthcare,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,10.13,10.0,0
CMP_002918,Cement,A,39.05,29.31,19.24,9.86,97.46,0.0,APPROVE,74.0,10.0,0
CMP_002919,Steel_Secondary,BBB,39.05,29.34,16.24,9.86,94.49,0.0,APPROVE,69.25,10.0,0
CMP_002920,Steel_Secondary,BB,39.04,29.1,19.25,9.78,97.17,0.0,APPROVE,34.24,10.0,0
CMP_002921,Real_Estate_Residential,BB,39.03,29.34,19.21,9.85,97.43,0.0,APPROVE,71.75,10.0,0
CMP_002922,Hospitals_Healthcare,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,80.7,10.0,0
CMP_002923,Textiles_Cotton,AA,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,12.65,10.0,0
CMP_002924,Steel_Primary,NR,39.05,29.34,19.12,9.86,97.37,0.0,APPROVE,154.96,10.0,0
CMP_002925,FMCG_Distribution,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,10.98,10.0,0
CMP_002926,Hospitals_Healthcare,B,38.29,25.53,19.25,9.85,92.92,0.0,APPROVE,15.41,10.0,0
CMP_002927,Agri_Food,B,36.8,29.26,18.86,7.99,92.91,0.0,APPROVE,31.0,10.0,0
CMP_002928,Real_Estate_Commercial,BB,39.02,29.33,19.21,9.81,97.37,0.0,APPROVE,178.27,10.0,0
CMP_002929,Cement,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,29.87,10.0,0
CMP_002930,NBFC,B,38.22,28.85,19.1,8.03,94.2,0.0,APPROVE,37.25,10.0,0
CMP_002931,Real_Estate_Residential,BB,39.01,29.34,19.25,9.48,97.08,0.0,APPROVE,120.18,10.0,0
CMP_002932,Manufacturing_General,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,30.06,10.0,0
CMP_002933,Pharma,BBB,39.05,29.34,19.08,9.86,97.33,0.0,APPROVE,14.89,10.0,0
CMP_002934,Real_Estate_Residential,A,39.05,29.35,19.22,9.84,97.46,0.0,APPROVE,27.37,10.0,0
CMP_002935,Manufacturing_General,A,39.04,29.35,19.2,9.86,97.45,0.0,APPROVE,114.43,10.0,0
CMP_002936,Infrastructure_Roads,BBB,39.04,29.34,19.24,9.86,97.48,0.0,APPROVE,40.45,10.0,0
CMP_002937,NBFC,BBB,39.05,29.34,19.15,9.86,97.4,0.0,APPROVE,179.08,10.0,0
CMP_002938,Chemical,BBB,39.03,29.34,19.09,9.86,97.32,0.0,APPROVE,68.97,10.0,0
CMP_002939,Manufacturing_General,BBB,39.05,29.35,19.2,9.86,97.46,0.0,APPROVE,22.81,10.0,0
CMP_002940,Textiles_Cotton,BBB,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,39.82,10.0,0
CMP_002941,NBFC,BB,39.05,29.33,18.34,9.7,96.42,0.0,APPROVE,19.31,10.0,0
CMP_002942,Steel_Secondary,C,33.65,29.33,19.25,9.61,91.84,0.0,APPROVE,22.39,10.0,0
CMP_002943,Real_Estate_Residential,A,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,350.0,10.0,0
CMP_002944,Real_Estate_Commercial,BBB,39.03,29.35,19.22,9.81,97.41,0.0,APPROVE,86.33,10.0,0
CMP_002945,Manufacturing_General,A,39.05,29.35,19.24,9.84,97.48,0.0,APPROVE,76.11,10.0,0
CMP_002946,IT_Services,BB,39.05,29.35,18.65,8.98,96.03,0.0,APPROVE,23.21,10.0,0
CMP_002947,IT_Services,BB,39.0,29.34,18.63,9.81,96.78,0.0,APPROVE,134.16,10.0,0
CMP_002948,Steel_Primary,NR,39.02,29.32,19.25,9.41,97.0,0.0,APPROVE,92.1,10.0,0
CMP_002949,Chemical,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,172.19,10.0,0
CMP_002950,Hospitals_Healthcare,NR,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,165.64,10.0,0
CMP_002951,Real_Estate_Residential,AA,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,11.7,10.0,0
CMP_002952,Real_Estate_Residential,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,15.73,10.0,0
CMP_002953,IT_Services,AA,39.05,29.35,19.15,9.86,97.41,0.0,APPROVE,17.12,10.0,0
CMP_002954,Chemical,C,14.37,24.42,13.57,4.75,57.11,0.9994,CONDITIONAL,10.78,13.14,1
CMP_002955,Real_Estate_Residential,BBB,39.05,29.32,19.17,9.86,97.4,0.0,APPROVE,49.5,10.0,0
CMP_002956,Real_Estate_Commercial,BB,38.96,29.33,19.2,9.85,97.34,0.0,APPROVE,24.28,10.0,0
CMP_002957,FMCG_Distribution,B,39.02,29.33,18.93,9.61,96.89,0.0,APPROVE,200.62,10.0,0
CMP_002958,Textiles_Cotton,A,39.05,29.35,19.18,9.76,97.34,0.0,APPROVE,175.4,10.0,0
CMP_002959,Hospitals_Healthcare,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,38.02,10.0,0
CMP_002960,Textiles_Cotton,B,38.75,29.17,19.23,9.81,96.96,0.0,APPROVE,182.65,10.0,0
CMP_002961,Steel_Secondary,BBB,39.05,29.34,18.98,9.86,97.23,0.0,APPROVE,125.69,10.0,0
CMP_002962,Steel_Secondary,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,26.65,10.0,0
CMP_002963,Agri_Food,BBB,39.05,29.34,19.23,9.86,97.48,0.0,APPROVE,7.66,10.0,0
CMP_002964,FMCG_Distribution,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,32.1,10.0,0
CMP_002965,Real_Estate_Residential,AA,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,22.82,10.0,0
CMP_002966,Real_Estate_Commercial,A,39.05,29.35,18.73,9.81,96.94,0.0,APPROVE,45.09,10.0,0
CMP_002967,Pharma,AA,39.05,29.35,19.23,9.83,97.46,0.0,APPROVE,41.05,10.0,0
CMP_002968,Chemical,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,40.19,10.0,0
CMP_002969,IT_Services,C,12.05,9.35,14.9,5.29,41.59,1.0,REJECT,0.0,,1
CMP_002970,Steel_Primary,NR,16.96,12.73,14.16,5.4,49.25,1.0,REJECT,0.0,,1
CMP_002971,Manufacturing_General,BB,39.02,29.34,19.12,7.93,95.41,0.0,APPROVE,53.12,10.0,0
CMP_002972,Infrastructure_Roads,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,26.89,10.0,0
CMP_002973,Real_Estate_Commercial,C,17.19,9.23,15.1,5.13,46.65,1.0,REJECT,0.0,,1
CMP_002974,Steel_Primary,BBB,39.05,29.2,19.16,9.81,97.22,0.0,APPROVE,82.21,10.0,0
CMP_002975,Manufacturing_General,A,39.05,29.35,19.04,9.86,97.3,0.0,APPROVE,14.35,10.0,0
CMP_002976,Hospitals_Healthcare,D,12.51,9.0,18.03,4.42,43.96,1.0,REJECT,0.0,,1
CMP_002977,Manufacturing_General,BB,39.05,29.32,19.22,9.85,97.44,0.0,APPROVE,34.76,10.0,0
CMP_002978,Real_Estate_Residential,BB,39.02,29.34,19.23,9.84,97.43,0.0,APPROVE,25.33,10.0,0
CMP_002979,Agri_Food,BB,39.03,29.35,19.2,9.25,96.83,0.0,APPROVE,78.5,10.0,0
CMP_002980,Cement,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,21.48,10.0,0
CMP_002981,Textiles_Cotton,A,39.05,29.35,16.41,9.76,94.57,0.0,APPROVE,24.51,10.0,0
CMP_002982,Real_Estate_Residential,BB,39.04,29.14,19.12,9.85,97.15,0.0,APPROVE,21.66,10.0,0
CMP_002983,Hospitals_Healthcare,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,91.56,10.0,0
CMP_002984,Pharma,BBB,39.05,29.35,18.93,9.85,97.18,0.0,APPROVE,25.77,10.0,0
CMP_002985,Agri_Food,BB,38.88,29.3,19.16,9.86,97.2,0.0,APPROVE,55.22,10.0,0
CMP_002986,Manufacturing_General,BB,39.05,29.27,19.22,9.69,97.23,0.0,APPROVE,185.65,10.0,0
CMP_002987,IT_Services,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,36.0,10.0,0
CMP_002988,Real_Estate_Residential,B,38.96,29.16,19.25,9.59,96.96,0.0,APPROVE,93.04,10.0,0
CMP_002989,FMCG_Distribution,B,17.04,12.35,13.89,6.75,50.03,1.0,REJECT,0.0,,1
CMP_002990,Manufacturing_General,BB,39.01,29.35,19.02,9.6,96.98,0.0,APPROVE,86.93,10.0,0
CMP_002991,Hospitals_Healthcare,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,37.71,10.0,0
CMP_002992,Pharma,A,39.05,29.35,19.19,9.86,97.45,0.0,APPROVE,63.88,10.0,0
CMP_002993,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,13.64,10.0,0
CMP_002994,Manufacturing_General,A,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,20.47,10.0,0
CMP_002995,FMCG_Distribution,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,23.56,10.0,0
CMP_002996,Manufacturing_General,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,229.48,10.0,0
CMP_002997,Steel_Secondary,BBB,39.05,29.32,19.21,9.85,97.43,0.0,APPROVE,19.95,10.0,0
CMP_002998,Steel_Secondary,C,17.09,12.29,13.02,5.91,48.31,1.0,REJECT,0.0,,1
CMP_002999,FMCG_Distribution,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,16.58,10.0,0
CMP_003000,Real_Estate_Residential,BB,39.02,29.34,19.12,9.84,97.32,0.0,APPROVE,59.81,10.0,0
CMP_003001,Infrastructure_Roads,BB,39.04,29.33,19.25,9.86,97.48,0.0,APPROVE,42.84,10.0,0
CMP_003002,Textiles_Cotton,AA,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,91.17,10.0,0
CMP_003003,NBFC,D,11.54,8.81,13.28,4.57,38.2,1.0,REJECT,0.0,,1
CMP_003004,Pharma,BBB,39.05,29.35,19.24,9.83,97.47,0.0,APPROVE,12.67,10.0,0
CMP_003005,Hospitals_Healthcare,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,20.03,10.0,0
CMP_003006,FMCG_Distribution,BB,39.04,29.33,19.24,9.86,97.47,0.0,APPROVE,113.93,10.0,0
CMP_003007,Manufacturing_General,A,39.05,29.33,19.21,9.86,97.45,0.0,APPROVE,32.48,10.0,0
CMP_003008,Real_Estate_Residential,BB,39.05,29.17,19.24,9.85,97.31,0.0,APPROVE,98.83,10.0,0
CMP_003009,Manufacturing_General,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,33.91,10.0,0
CMP_003010,Pharma,B,38.31,29.35,19.07,9.23,95.96,0.0,APPROVE,17.63,10.0,0
CMP_003011,Steel_Secondary,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,29.99,10.0,0
CMP_003012,Steel_Secondary,BB,39.05,29.34,19.09,9.81,97.29,0.0,APPROVE,17.62,10.0,0
CMP_003013,Steel_Primary,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,24.31,10.0,0
CMP_003014,NBFC,BB,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,44.88,10.0,0
CMP_003015,Steel_Secondary,BB,39.05,29.31,19.09,9.57,97.02,0.0,APPROVE,57.55,10.0,0
CMP_003016,Real_Estate_Commercial,BBB,39.02,29.32,19.24,9.85,97.43,0.0,APPROVE,10.71,10.0,0
