MSME_Tier,Industry_Sector,Sector_Beta,DSCR,Current_Ratio,EBITDA_Margin,GST_Delay_Days,GST_Mismatch_Pct,Fraud_Keyword_Count,Default_Flag
Micro,Auto_Ancillary,1.5,1.36,1.22,0.1456,3,0.0339,0,0
Micro,Logistics,1.3,1.48,1.3,0.1649,7,0.0559,0,0
Micro,Manufacturing,1.1,1.15,1.11,0.1033,2,0.0397,0,0
Medium,Logistics,1.3,0.85,0.95,0.1809,4,0.0617,0,0
Micro,Logistics,1.3,1.38,1.24,0.0627,7,0.0624,0,0
Micro,Manufacturing,1.1,1.43,1.27,0.111,3,0.0369,0,0
Micro,Manufacturing,1.1,1.94,1.64,0.2053,1,0.0688,0,0
Small,Manufacturing,1.1,1.09,1.07,0.1012,0,0.0612,0,0
Micro,IT_Services,0.8,1.83,1.55,0.1614,1,0.0165,0,0
Micro,Retail_Trading,1.0,0.94,0.99,0.0844,14,0.2078,0,1
Micro,Manufacturing,1.1,0.86,0.96,0.1148,10,0.0666,0,0
Micro,Manufacturing,1.1,1.28,1.18,0.102,4,0.0728,0,0
Small,Logistics,1.3,1.02,1.04,0.1478,2,0.0346,0,0
Small,Retail_Trading,1.0,0.86,0.95,0.1089,5,0.0665,0,0
Micro,IT_Services,0.8,2.18,1.84,0.087,0,0.0233,0,0
Micro,Manufacturing,1.1,1.22,1.14,0.083,8,0.069,0,0
Small,Retail_Trading,1.0,2.32,1.98,0.1212,1,0.0447,0,0
Micro,Logistics,1.3,1.0,1.02,0.1556,3,0.0448,0,0
Micro,Logistics,1.3,0.72,0.89,0.0472,17,0.0741,0,0
Micro,Manufacturing,1.1,1.92,1.62,0.1308,3,0.0595,0,0
Micro,IT_Services,0.8,1.11,1.08,0.1858,6,0.0819,0,0
Micro,Auto_Ancillary,1.5,1.46,1.29,0.168,6,0.0586,0,0
Micro,Auto_Ancillary,1.5,0.86,0.95,0.067,20,0.0485,0,0
Micro,Retail_Trading,1.0,1.38,1.24,0.087,2,0.0322,0,0
Micro,Manufacturing,1.1,0.85,0.95,0.0621,5,0.0575,0,0
Micro,Auto_Ancillary,1.5,1.37,1.23,0.1264,2,0.0587,0,0
Micro,IT_Services,0.8,1.21,1.14,0.0942,2,0.0297,0,0
Micro,Retail_Trading,1.0,1.49,1.31,0.1321,0,0.0074,0,0
Small,IT_Services,0.8,1.65,1.42,0.1413,1,0.0249,0,0
Medium,Retail_Trading,1.0,1.5,1.31,0.1256,2,0.0732,0,0
Micro,Retail_Trading,1.0,1.58,1.37,0.1326,0,0.0129,0,0
Micro,Retail_Trading,1.0,1.36,1.22,0.1214,2,0.0353,0,0
Micro,IT_Services,0.8,1.23,1.15,0.0847,4,0.0585,0,0
Micro,Logistics,1.3,1.59,1.37,0.0745,2,0.0696,0,0
Micro,Logistics,1.3,1.36,1.22,0.1202,2,0.0155,0,0
Micro,IT_Services,0.8,1.37,1.23,0.0902,2,0.0195,0,0
Micro,IT_Services,0.8,1.56,1.35,0.1621,2,0.0539,0,0
Micro,Retail_Trading,1.0,0.99,1.02,0.0576,4,0.0659,0,0
Micro,Auto_Ancillary,1.5,1.97,1.66,0.1298,0,0.0326,0,0
Micro,Manufacturing,1.1,1.3,1.19,0.1217,3,0.0538,0,0
Micro,Auto_Ancillary,1.5,1.45,1.28,0.1682,1,0.0605,0,0
Medium,IT_Services,0.8,1.38,1.24,0.1049,4,0.0445,0,0
Micro,IT_Services,0.8,1.66,1.42,0.1372,0,0.0455,0,0
Small,Auto_Ancillary,1.5,1.54,1.34,0.148,3,0.0473,0,0
Micro,IT_Services,0.8,1.38,1.24,0.1472,2,0.0389,0,0
Micro,Auto_Ancillary,1.5,1.98,1.67,0.1566,2,0.0273,0,0
Micro,Logistics,1.3,0.12,0.66,0.135,3,0.0414,0,0
Micro,IT_Services,0.8,1.9,1.6,0.1253,0,0.0593,0,0
Micro,Manufacturing,1.1,1.77,1.5,0.1982,1,0.0297,0,0
Micro,Retail_Trading,1.0,0.67,0.87,0.1159,3,0.0563,0,0
Micro,Auto_Ancillary,1.5,1.77,1.51,0.1439,1,0.0576,0,0
Micro,Manufacturing,1.1,1.82,1.54,0.1488,4,0.0545,0,0
Micro,Auto_Ancillary,1.5,1.62,1.4,0.1634,2,0.013,0,0
Micro,Manufacturing,1.1,0.78,0.92,0.0687,4,0.0104,0,0
Micro,Manufacturing,1.1,1.67,1.43,0.1363,2,0.0584,0,0
Micro,IT_Services,0.8,1.8,1.53,0.1272,1,0.05,0,0
Micro,IT_Services,0.8,1.17,1.11,0.1696,3,0.0778,0,0
Micro,Logistics,1.3,1.58,1.37,0.1032,13,0.3253,0,1
Micro,Logistics,1.3,1.26,1.16,0.1876,5,0.0445,0,0
Micro,Logistics,1.3,1.75,1.49,0.1178,0,0.0298,0,0
Small,IT_Services,0.8,1.27,1.17,0.0641,20,0.0596,3,1
Micro,Auto_Ancillary,1.5,1.17,1.11,0.0788,3,0.0197,0,0
Micro,Manufacturing,1.1,1.38,1.24,0.0882,4,0.0588,0,0
Micro,Manufacturing,1.1,0.86,0.96,0.1593,1,0.0729,0,0
Micro,Logistics,1.3,1.34,1.22,0.0685,4,0.0482,0,0
Micro,Logistics,1.3,1.54,1.34,0.1376,1,0.0589,0,0
Micro,Logistics,1.3,1.75,1.49,0.1877,1,0.0249,0,0
Micro,Retail_Trading,1.0,1.5,1.31,0.2256,1,0.0182,0,0
Micro,Retail_Trading,1.0,0.83,0.94,0.093,13,0.0769,2,1
Small,Manufacturing,1.1,1.94,1.64,0.1457,1,0.0449,0,0
Micro,Logistics,1.3,1.97,1.67,0.1002,6,0.0585,0,0
Micro,Manufacturing,1.1,1.45,1.28,0.1078,2,0.0405,0,0
Medium,Auto_Ancillary,1.5,1.1,1.08,0.1881,3,0.0318,0,0
Micro,Auto_Ancillary,1.5,1.19,1.12,0.1434,4,0.0607,0,0
Micro,Manufacturing,1.1,1.32,1.2,0.1613,6,0.045,0,0
Micro,Auto_Ancillary,1.5,1.51,1.32,0.1482,5,0.0569,0,0
Small,Logistics,1.3,1.28,1.18,0.1543,2,0.0508,0,0
Micro,IT_Services,0.8,1.06,1.05,0.1773,2,0.0229,0,0
Micro,Logistics,1.3,1.81,1.53,0.1196,1,0.0559,0,0
Micro,Retail_Trading,1.0,1.5,1.32,0.1512,1,0.0492,0,0
Micro,Retail_Trading,1.0,0.98,1.01,0.0778,1,0.0754,0,0
Small,Auto_Ancillary,1.5,1.52,1.32,0.05,4,0.0767,0,0
Micro,Auto_Ancillary,1.5,1.46,1.29,0.1323,4,0.0785,0,0
Micro,Retail_Trading,1.0,1.11,1.08,0.1131,5,0.0166,0,0
Micro,IT_Services,0.8,1.88,1.59,0.1364,1,0.0188,0,0
Micro,Auto_Ancillary,1.5,1.45,1.28,0.0987,4,0.0875,0,0
Micro,IT_Services,0.8,1.31,1.2,0.1216,11,0.0757,0,0
Micro,Manufacturing,1.1,1.37,1.23,0.1342,4,0.0462,0,0
Micro,Auto_Ancillary,1.5,1.58,1.37,0.199,1,0.0822,0,0
Micro,Retail_Trading,1.0,1.37,1.23,0.1385,4,0.0192,0,0
Micro,Retail_Trading,1.0,1.37,1.23,0.1402,7,0.0514,0,0
Micro,Logistics,1.3,1.83,1.55,0.1096,3,0.0456,0,0
Micro,Logistics,1.3,0.83,0.94,0.0623,13,0.0651,0,0
Micro,Auto_Ancillary,1.5,0.9,0.97,0.064,5,0.0626,0,0
Micro,Manufacturing,1.1,1.71,1.46,0.1216,2,0.0609,0,0
Micro,Manufacturing,1.1,2.37,2.03,0.1609,4,0.0597,0,0
Micro,Auto_Ancillary,1.5,1.75,1.49,0.1419,2,0.0662,0,0
Micro,Auto_Ancillary,1.5,2.15,1.81,0.1198,0,0.0,0,0
Micro,Logistics,1.3,1.23,1.15,0.0309,4,0.0557,0,0
Micro,Retail_Trading,1.0,1.15,1.1,0.0944,14,0.0808,0,0
Micro,Auto_Ancillary,1.5,1.58,1.37,0.1617,2,0.0488,0,0
Micro,Logistics,1.3,1.78,1.51,0.1215,3,0.0396,0,0
Micro,Retail_Trading,1.0,0.88,0.96,0.0963,4,0.0761,0,0
Micro,IT_Services,0.8,1.31,1.2,0.0581,2,0.0583,0,0
Micro,Logistics,1.3,1.39,1.24,0.1241,1,0.0338,0,0
Micro,Logistics,1.3,1.13,1.09,0.1241,5,0.0509,0,0
Micro,Retail_Trading,1.0,1.18,1.12,0.0901,16,0.0792,0,0
Micro,Manufacturing,1.1,1.74,1.48,0.1688,2,0.0256,0,0
Micro,Retail_Trading,1.0,1.59,1.37,0.1715,3,0.0614,0,0
Micro,Logistics,1.3,1.72,1.47,0.2103,1,0.0308,0,0
Micro,Retail_Trading,1.0,1.53,1.34,0.0914,1,0.0304,0,0
Micro,IT_Services,0.8,1.05,1.05,0.1165,3,0.016,0,0
Micro,Manufacturing,1.1,1.57,1.36,0.0832,1,0.0395,0,0
Micro,Logistics,1.3,1.02,1.03,0.1269,4,0.0356,0,0
Small,IT_Services,0.8,1.28,1.17,0.1328,2,0.0396,0,0
Micro,Auto_Ancillary,1.5,0.99,1.02,0.0328,8,0.0601,0,0
Micro,Logistics,1.3,1.16,1.11,0.1202,12,0.0437,0,0
Micro,Logistics,1.3,1.44,1.27,0.1141,8,0.0248,0,0
Micro,Manufacturing,1.1,1.22,1.14,0.0692,4,0.0315,0,0
Micro,Manufacturing,1.1,1.05,1.05,0.0952,3,0.0214,0,0
Micro,Retail_Trading,1.0,1.86,1.57,0.2138,1,0.0459,0,0
Micro,Logistics,1.3,1.35,1.22,0.1391,0,0.0364,0,0
Micro,Retail_Trading,1.0,1.19,1.12,0.0812,6,0.0671,0,0
Micro,Manufacturing,1.1,0.97,1.01,0.0905,1,0.0705,0,0
Micro,Manufacturing,1.1,0.65,0.86,0.0191,12,0.065,0,0
Micro,Logistics,1.3,1.31,1.2,0.0768,8,0.0685,0,0
Micro,Retail_Trading,1.0,0.85,0.95,0.1597,8,0.0684,0,0
Small,IT_Services,0.8,1.68,1.44,0.165,4,0.0469,0,0
Micro,Manufacturing,1.1,1.41,1.26,0.137,2,0.0755,0,0
Micro,Logistics,1.3,2.02,1.71,0.1592,1,0.0403,0,0
Micro,Manufacturing,1.1,1.49,1.31,0.1755,2,0.0219,0,0
Micro,Logistics,1.3,1.11,1.08,0.1201,6,0.0709,0,0
Micro,Retail_Trading,1.0,0.65,0.86,0.0795,3,0.0476,0,0
Micro,IT_Services,0.8,1.72,1.47,0.1295,1,0.0623,0,0
Small,IT_Services,0.8,0.88,0.96,0.0896,7,0.0645,0,0
Small,IT_Services,0.8,1.24,1.15,0.1034,5,0.0342,0,0
Small,Manufacturing,1.1,2.07,1.75,0.209,0,0.0153,0,0
Micro,IT_Services,0.8,1.64,1.41,0.091,6,0.0621,0,0
Micro,Manufacturing,1.1,1.56,1.35,0.1077,2,0.0223,0,0
Micro,Auto_Ancillary,1.5,1.78,1.51,0.0682,3,0.0462,0,0
Micro,Retail_Trading,1.0,1.76,1.5,0.1716,0,0.0342,0,0
Micro,Auto_Ancillary,1.5,2.03,1.71,0.1579,0,0.0475,0,0
Small,Logistics,1.3,1.16,1.11,0.1741,2,0.0531,0,0
Micro,Retail_Trading,1.0,1.25,1.16,0.0905,12,0.0473,0,0
Micro,Auto_Ancillary,1.5,1.03,1.04,0.0761,9,0.0662,0,0
Micro,Manufacturing,1.1,1.39,1.24,0.0768,10,0.0701,0,0
Micro,IT_Services,0.8,1.35,1.22,0.1346,1,0.0345,0,0
Small,Retail_Trading,1.0,0.7,0.88,0.0791,22,0.0754,0,0
Micro,Retail_Trading,1.0,1.14,1.1,0.1205,7,0.0553,0,0
Micro,Logistics,1.3,1.98,1.67,0.1275,3,0.03,0,0
Micro,Auto_Ancillary,1.5,1.5,1.31,0.1767,0,0.0344,0,0
Micro,Retail_Trading,1.0,1.69,1.44,0.1778,0,0.0417,0,0
Micro,Logistics,1.3,1.35,1.22,0.1212,2,0.0447,0,0
Micro,Manufacturing,1.1,0.65,0.86,0.1284,9,0.0659,0,0
Micro,Logistics,1.3,1.35,1.22,0.1131,6,0.0772,0,0
Micro,Manufacturing,1.1,1.82,1.54,0.135,1,0.0299,0,0
Micro,IT_Services,0.8,0.93,0.99,0.0217,4,0.043,0,0
Micro,IT_Services,0.8,1.7,1.45,0.1505,4,0.0603,0,0
Small,Logistics,1.3,0.72,0.89,0.0936,10,0.0587,0,0
Micro,Logistics,1.3,1.41,1.26,0.1526,1,0.0327,0,0
Micro,Retail_Trading,1.0,1.62,1.39,0.1549,0,0.0338,0,0
Micro,Manufacturing,1.1,1.28,1.17,0.0876,3,0.0465,0,0
Micro,Logistics,1.3,2.39,2.05,0.1525,0,0.0527,0,0
Small,Retail_Trading,1.0,1.2,1.13,0.0946,4,0.0575,0,0
Micro,Auto_Ancillary,1.5,1.17,1.11,0.149,4,0.0636,0,0
Micro,Auto_Ancillary,1.5,1.48,1.3,0.181,1,0.0238,0,0
Micro,Manufacturing,1.1,1.1,1.07,0.1372,6,0.0397,0,0
Micro,Auto_Ancillary,1.5,0.82,0.94,0.1697,5,0.0737,0,0
Micro,Retail_Trading,1.0,0.96,1.0,0.1216,2,0.0412,0,0
Micro,Logistics,1.3,1.7,1.45,0.0964,1,0.0405,0,0
Micro,Retail_Trading,1.0,1.28,1.18,0.0642,5,0.0641,0,0
Micro,IT_Services,0.8,2.08,1.76,0.1135,0,0.042,0,0
Micro,Retail_Trading,1.0,1.22,1.14,0.0963,5,0.061,0,0
Micro,Manufacturing,1.1,1.68,1.44,0.1065,12,0.063,0,0
Micro,Manufacturing,1.1,1.6,1.38,0.1302,7,0.0576,0,0
Small,IT_Services,0.8,1.22,1.14,0.1061,6,0.0788,0,0
Micro,Logistics,1.3,1.05,1.05,0.1087,12,0.056,0,0
Micro,Manufacturing,1.1,0.71,0.88,0.1818,7,0.0583,0,0
Micro,IT_Services,0.8,1.62,1.4,0.161,2,0.0829,0,0
Micro,Logistics,1.3,1.88,1.59,0.1491,1,0.0144,0,0
Micro,IT_Services,0.8,0.76,0.91,0.1335,12,0.045,0,0
Micro,Auto_Ancillary,1.5,1.25,1.16,0.0845,7,0.0666,0,0
Micro,Logistics,1.3,1.13,1.09,0.0782,2,0.0633,0,0
Micro,Manufacturing,1.1,1.62,1.4,0.1624,1,0.0873,0,0
Micro,Manufacturing,1.1,1.27,1.17,0.1147,12,0.0251,0,0
Micro,Logistics,1.3,1.93,1.63,0.1457,1,0.0461,0,0
Micro,Logistics,1.3,1.25,1.16,0.072,5,0.0615,0,0
Micro,IT_Services,0.8,0.91,0.98,0.0828,4,0.0379,0,0
Micro,Manufacturing,1.1,1.21,1.14,0.0975,9,0.3497,0,1
Micro,IT_Services,0.8,1.26,1.16,0.0966,6,0.0694,0,0
Micro,Manufacturing,1.1,1.61,1.39,0.2071,1,0.0371,0,0
Micro,Logistics,1.3,1.25,1.16,0.1918,4,0.0413,0,0
Micro,Retail_Trading,1.0,1.58,1.37,0.1688,1,0.0474,0,0
Micro,Retail_Trading,1.0,1.08,1.07,0.1109,3,0.052,0,0
Micro,Logistics,1.3,1.28,1.18,0.0938,1,0.0355,0,0
Micro,Retail_Trading,1.0,1.09,1.07,0.0695,8,0.0693,0,0
Small,Retail_Trading,1.0,1.06,1.06,0.119,10,0.0463,0,0
Micro,Retail_Trading,1.0,1.91,1.61,0.1871,1,0.0358,0,0
Small,Manufacturing,1.1,1.11,1.08,0.1371,2,0.0234,0,0
Small,Retail_Trading,1.0,1.26,1.17,0.1182,4,0.0534,0,0
Micro,IT_Services,0.8,1.82,1.54,0.1612,5,0.0646,0,0
Micro,Manufacturing,1.1,1.7,1.45,0.1313,3,0.0248,0,0
Micro,Logistics,1.3,2.06,1.74,0.1361,0,0.0284,0,0
Micro,Auto_Ancillary,1.5,1.59,1.38,0.0906,2,0.023,0,0
Micro,IT_Services,0.8,1.16,1.11,0.0983,1,0.0408,0,0
Micro,Logistics,1.3,2.22,1.89,0.164,2,0.0436,0,0
Micro,Auto_Ancillary,1.5,1.63,1.4,0.114,2,0.0428,0,0
Small,Manufacturing,1.1,1.34,1.21,0.0756,6,0.0599,0,0
Small,Auto_Ancillary,1.5,1.42,1.26,0.1251,3,0.0543,0,0
Micro,Auto_Ancillary,1.5,1.47,1.3,0.134,1,0.0234,0,0
Micro,Retail_Trading,1.0,1.31,1.19,0.1027,10,0.0584,0,0
Micro,Manufacturing,1.1,0.85,0.95,0.0972,3,0.0588,0,0
Micro,Auto_Ancillary,1.5,2.05,1.73,0.0533,0,0.0521,0,0
Small,IT_Services,0.8,1.39,1.24,0.1468,5,0.0534,0,0
Micro,Manufacturing,1.1,1.47,1.3,0.1335,5,0.0548,0,0
Micro,IT_Services,0.8,2.23,1.89,0.2051,0,0.0373,0,0
Small,Auto_Ancillary,1.5,1.13,1.09,0.1013,9,0.0573,0,0
Micro,Logistics,1.3,1.66,1.43,0.1574,0,0.0281,0,0
Medium,Manufacturing,1.1,1.08,1.07,0.1505,2,0.0776,0,0
Micro,Logistics,1.3,1.53,1.33,0.126,2,0.0477,0,0
Micro,Logistics,1.3,1.48,1.3,0.1358,0,0.0825,0,0
Micro,Manufacturing,1.1,1.72,1.46,0.1379,5,0.0608,0,0
Medium,Retail_Trading,1.0,1.88,1.59,0.0807,2,0.0491,0,0
Micro,Retail_Trading,1.0,1.17,1.11,0.1249,1,0.0485,0,0
Micro,IT_Services,0.8,1.97,1.66,0.1082,0,0.047,0,0
Small,Manufacturing,1.1,1.99,1.68,0.1123,0,0.032,0,0
Micro,Logistics,1.3,1.3,1.19,0.1352,4,0.0733,0,0
Micro,Auto_Ancillary,1.5,1.4,1.25,0.1673,1,0.0767,0,0
Micro,Retail_Trading,1.0,1.2,1.13,0.1407,4,0.0444,0,0
Micro,Auto_Ancillary,1.5,1.28,1.18,0.1365,2,0.0396,0,0
Micro,Manufacturing,1.1,0.92,0.98,0.1131,8,0.0362,0,0
Micro,Logistics,1.3,1.71,1.46,0.1643,0,0.014,0,0
Micro,Retail_Trading,1.0,0.58,0.83,0.1489,2,0.0282,0,0
Micro,IT_Services,0.8,1.12,1.09,0.0877,9,0.0391,0,0
Micro,Auto_Ancillary,1.5,1.38,1.24,0.0993,2,0.0121,0,0
Micro,Logistics,1.3,1.92,1.62,0.1676,7,0.0571,0,0
Micro,Logistics,1.3,1.18,1.12,0.0488,2,0.321,0,1
Micro,Manufacturing,1.1,1.57,1.36,0.1232,6,0.0824,0,0
Micro,Retail_Trading,1.0,1.37,1.23,0.1283,8,0.0517,0,0
Micro,Logistics,1.3,1.78,1.51,0.1152,1,0.0504,0,0
Micro,IT_Services,0.8,1.55,1.35,0.0557,5,0.0427,0,0
Micro,Logistics,1.3,1.73,1.48,0.1841,1,0.0519,0,0
Micro,Logistics,1.3,1.18,1.12,0.0892,9,0.0374,0,0
Micro,Auto_Ancillary,1.5,0.99,1.02,0.0834,4,0.0586,0,0
Small,Manufacturing,1.1,1.55,1.35,0.1746,2,0.0619,0,0
Micro,Retail_Trading,1.0,1.2,1.13,0.0039,4,0.0489,0,0
Micro,Manufacturing,1.1,1.41,1.26,0.1759,10,0.0747,0,0
Micro,Retail_Trading,1.0,1.53,1.33,0.2067,3,0.0431,0,0
Micro,Logistics,1.3,1.9,1.6,0.1073,1,0.0312,0,0
Micro,Retail_Trading,1.0,1.71,1.46,0.1146,5,0.0396,0,0
Micro,Manufacturing,1.1,1.13,1.09,0.127,2,0.0524,0,0
Micro,Retail_Trading,1.0,0.94,0.99,0.1109,7,0.0632,0,0
Micro,Logistics,1.3,2.08,1.76,0.1834,1,0.034,0,0
Micro,Logistics,1.3,0.77,0.91,0.1129,9,0.0557,0,0
Micro,Manufacturing,1.1,1.22,1.14,0.1432,4,0.0431,0,0
Micro,Retail_Trading,1.0,1.66,1.42,0.2564,0,0.0578,0,0
Small,Manufacturing,1.1,2.06,1.73,0.0878,3,0.045,0,0
Micro,IT_Services,0.8,1.32,1.2,0.1662,1,0.0486,0,0
Micro,IT_Services,0.8,1.41,1.26,0.1747,4,0.0148,0,0
Micro,IT_Services,0.8,1.05,1.05,0.0657,11,0.0844,0,0
Micro,Logistics,1.3,1.45,1.28,0.0927,9,0.0572,0,0
Micro,Logistics,1.3,0.94,0.99,0.12,13,0.0806,0,0
Micro,IT_Services,0.8,1.1,1.08,0.0622,2,0.0611,0,0
Micro,Manufacturing,1.1,1.71,1.46,0.1097,6,0.0626,0,0
Small,Manufacturing,1.1,1.23,1.15,0.1218,5,0.0572,0,0
Micro,IT_Services,0.8,1.77,1.5,0.1096,0,0.0607,0,0
Medium,Logistics,1.3,1.34,1.21,0.1092,1,0.0206,0,0
Micro,Manufacturing,1.1,0.85,0.95,0.0663,1,0.078,0,0
Micro,Retail_Trading,1.0,1.87,1.58,0.1041,0,0.0279,0,0
Micro,IT_Services,0.8,0.87,0.96,0.1162,2,0.0704,0,0
Micro,IT_Services,0.8,1.16,1.11,0.1067,0,0.0404,0,0
Micro,Logistics,1.3,1.32,1.2,0.1213,3,0.0588,0,0
Small,IT_Services,0.8,1.8,1.53,0.1619,0,0.0228,0,0
Micro,IT_Services,0.8,1.19,1.13,0.1183,7,0.0466,0,0
Micro,Manufacturing,1.1,1.03,1.04,0.0929,13,0.0692,0,0
Micro,Retail_Trading,1.0,1.47,1.29,0.0903,2,0.4232,0,1
Micro,Logistics,1.3,1.31,1.2,0.133,0,0.0223,0,0
Micro,Auto_Ancillary,1.5,1.21,1.14,0.1856,1,0.0442,0,0
Medium,Logistics,1.3,1.49,1.31,0.1557,1,0.0684,0,0
Micro,Auto_Ancillary,1.5,0.92,0.98,0.0456,20,0.0789,0,0
Micro,IT_Services,0.8,0.71,0.89,0.0182,3,0.0343,0,0
Micro,IT_Services,0.8,2.26,1.92,0.1273,2,0.0482,0,0
Micro,Logistics,1.3,1.44,1.28,0.0653,10,0.0547,0,0
Micro,IT_Services,0.8,1.47,1.29,0.0757,8,0.0651,0,0
Micro,Auto_Ancillary,1.5,1.09,1.07,0.0204,2,0.0423,0,0
Micro,Logistics,1.3,1.76,1.5,0.1429,1,0.068,0,0
Small,IT_Services,0.8,1.19,1.12,0.069,2,0.0609,0,0
Micro,Auto_Ancillary,1.5,0.29,0.72,0.0326,7,0.0738,0,0
Micro,Retail_Trading,1.0,1.17,1.12,0.0866,8,0.0509,0,0
Small,Logistics,1.3,1.29,1.18,0.0919,4,0.029,0,0
Small,Manufacturing,1.1,1.33,1.21,0.1077,3,0.0112,0,0
Micro,Logistics,1.3,1.32,1.2,0.0655,1,0.0256,0,0
Micro,Logistics,1.3,1.14,1.1,0.1458,1,0.0519,0,0
Micro,Retail_Trading,1.0,1.1,1.08,0.1184,2,0.0446,0,0
Micro,IT_Services,0.8,1.28,1.18,0.1304,2,0.0397,0,0
Micro,Auto_Ancillary,1.5,0.74,0.9,0.0775,23,0.0757,0,0
Micro,IT_Services,0.8,0.62,0.85,0.1281,2,0.0394,0,0
Micro,Retail_Trading,1.0,1.44,1.27,0.1395,8,0.3089,0,0
Micro,IT_Services,0.8,1.45,1.28,0.1288,4,0.0587,0,0
Micro,Manufacturing,1.1,1.75,1.49,0.1707,0,0.0273,0,0
Micro,Logistics,1.3,1.3,1.19,0.0547,9,0.0449,0,0
Micro,IT_Services,0.8,0.92,0.98,0.108,1,0.0673,0,0
Micro,IT_Services,0.8,0.62,0.85,0.0644,3,0.0719,0,0
Micro,Manufacturing,1.1,1.04,1.05,0.0791,2,0.0266,0,0
Micro,IT_Services,0.8,1.57,1.36,0.1561,2,0.0648,0,0
Small,Retail_Trading,1.0,1.98,1.67,0.1934,1,0.0761,0,0
Micro,Logistics,1.3,1.42,1.26,0.1675,2,0.0483,0,0
Medium,Manufacturing,1.1,0.91,0.98,0.1008,7,0.0512,0,0
Micro,Logistics,1.3,1.05,1.05,0.0941,2,0.07,0,0
Micro,Auto_Ancillary,1.5,1.06,1.05,0.1519,21,0.0644,0,0
Small,Logistics,1.3,1.24,1.15,0.0775,4,0.0135,0,0
Small,Logistics,1.3,1.85,1.56,0.2001,0,0.0052,0,0
Micro,Auto_Ancillary,1.5,1.88,1.59,0.125,3,0.0434,0,0
Micro,Auto_Ancillary,1.5,1.33,1.21,0.1154,2,0.0603,0,0
Micro,Logistics,1.3,1.47,1.3,0.1034,1,0.035,0,0
Micro,Logistics,1.3,1.08,1.07,0.1085,6,0.0342,0,0
Micro,Retail_Trading,1.0,0.72,0.89,0.0593,13,0.3525,0,1
Micro,Retail_Trading,1.0,2.12,1.79,0.135,1,0.0384,0,0
Micro,Logistics,1.3,0.47,0.79,0.0885,14,0.0636,0,0
Micro,IT_Services,0.8,0.67,0.87,0.0867,5,0.0443,0,0
Micro,IT_Services,0.8,2.12,1.79,0.0575,5,0.065,0,0
Micro,Retail_Trading,1.0,1.41,1.25,0.211,3,0.0311,0,0
Micro,IT_Services,0.8,0.95,1.0,0.16,1,0.034,0,0
Small,IT_Services,0.8,1.67,1.43,0.0882,4,0.0317,0,0
Micro,Retail_Trading,1.0,1.71,1.46,0.1096,2,0.0385,0,0
Micro,Logistics,1.3,0.87,0.96,0.0924,3,0.0465,0,0
Small,Logistics,1.3,1.19,1.12,0.1358,1,0.0544,0,0
Micro,IT_Services,0.8,1.75,1.49,0.1513,0,0.0,0,0
Micro,Logistics,1.3,1.07,1.06,0.0666,13,0.0549,0,0
Micro,IT_Services,0.8,1.51,1.32,0.2104,2,0.034,0,0
Micro,Logistics,1.3,1.97,1.66,0.1283,1,0.0634,0,0
Micro,Logistics,1.3,0.44,0.77,0.1479,20,0.0699,0,0
Micro,Logistics,1.3,1.26,1.17,0.0924,17,0.4679,1,1
Medium,IT_Services,0.8,1.5,1.32,0.1629,4,0.0614,0,0
Micro,IT_Services,0.8,0.68,0.87,0.1051,10,0.0623,0,0
Micro,Retail_Trading,1.0,1.19,1.12,0.0802,6,0.0262,0,0
Micro,Retail_Trading,1.0,1.82,1.54,0.1583,3,0.0338,0,0
Micro,Retail_Trading,1.0,1.12,1.09,0.1154,5,0.0714,0,0
Micro,Retail_Trading,1.0,0.81,0.93,0.1301,1,0.0461,0,0
Micro,IT_Services,0.8,1.85,1.57,0.1097,1,0.0381,0,0
Micro,IT_Services,0.8,1.58,1.37,0.124,1,0.0227,0,0
Micro,Retail_Trading,1.0,1.37,1.23,0.1486,1,0.0083,0,0
Micro,Auto_Ancillary,1.5,1.36,1.23,0.0514,6,0.0808,0,0
Micro,Retail_Trading,1.0,1.81,1.54,0.0941,0,0.0123,0,0
Micro,IT_Services,0.8,1.52,1.33,0.1262,0,0.0221,0,0
Micro,Retail_Trading,1.0,1.66,1.42,0.1369,2,0.0284,0,0
Micro,Retail_Trading,1.0,1.12,1.09,0.1054,5,0.0366,0,0
Micro,Retail_Trading,1.0,0.63,0.85,0.1186,8,0.062,0,0
Micro,Retail_Trading,1.0,1.65,1.42,0.1263,1,0.0109,0,0
Micro,Manufacturing,1.1,1.84,1.56,0.1751,1,0.0509,0,0
Micro,Retail_Trading,1.0,1.31,1.2,0.1283,2,0.0493,0,0
Micro,IT_Services,0.8,1.76,1.49,0.0932,4,0.0349,0,0
Micro,Retail_Trading,1.0,1.27,1.17,0.1206,0,0.0146,0,0
Micro,Auto_Ancillary,1.5,1.36,1.23,0.1157,3,0.0661,0,0
Micro,Retail_Trading,1.0,2.1,1.77,0.1234,1,0.0403,0,0
Micro,Auto_Ancillary,1.5,1.28,1.18,0.0597,1,0.0392,0,0
Micro,Retail_Trading,1.0,1.26,1.17,0.0711,0,0.0195,0,0
Micro,IT_Services,0.8,0.65,0.86,0.059,9,0.0395,0,0
Micro,IT_Services,0.8,1.68,1.43,0.1699,0,0.0308,0,0
